ORF	term
YDR424C	cytoskeleton
YDR424C	cytoskeleton organization
YDR439W	chromosome segregation
YDR488C	cytoskeleton
YDR488C	cytoskeleton organization
YDR507C	cytoskeleton organization
YDR510W	cytoskeleton
YDR532C	cytoskeleton
YDR532C	microtubule organizing center
YEL003W	cytoskeletal protein binding
YEL022W	cytoskeleton organization
YEL029C	cytokinesis
YEL040W	cytoskeleton
YEL044W	chromosome segregation
YEL061C	cytoskeleton
YEL061C	chromosome segregation
YEL061C	cytoskeleton organization
YER007W	cytoskeletal protein binding
YER014C-A	cytokinesis
YER016W	cytoskeleton
YER016W	microtubule organizing center
YER016W	cytoskeletal protein binding
YER016W	chromosome segregation
YER016W	cytoskeleton organization
YER018C	chromosome segregation
YER018C	cytoskeleton organization
YER093C	cytoskeleton organization
YER106W	chromosome segregation
YER125W	cytoskeleton organization
YER133W	cytoskeleton
YER133W	microtubule organizing center
YER133W	chromosome segregation
YER133W	cytokinesis
YER133W	cytoskeleton organization
YER147C	chromosome segregation
YER149C	cytokinesis
YER149C	cytoskeleton organization
YER155C	cytoskeleton organization
YER174C	cytoskeleton organization
YER177W	chromosome segregation
YER179W	chromosome segregation
YFL005W	cytokinesis
YFL008W	chromosome segregation
YFL037W	cytoskeleton
YFL037W	microtubule organizing center
YFL037W	chromosome segregation
YFL039C	cytoskeleton
YFL039C	cytokinesis
YFL039C	cytoskeleton organization
YFR003C	chromosome segregation
YFR013W	chromosome segregation
YFR027W	chromosome segregation
YFR028C	cytoskeleton
YFR028C	microtubule organizing center
YFR028C	chromosome segregation
YFR028C	cytokinesis
YFR028C	cytoskeleton organization
YFR031C	chromosome segregation
YFR046C	chromosome segregation
YGL003C	chromosome segregation
YGL003C	cytoskeleton organization
YGL033W	chromosome segregation
YGL054C	cytokinesis
YGL060W	cytoskeleton organization
YGL061C	cytoskeletal protein binding
YGL061C	chromosome segregation
YGL061C	cytoskeleton organization
YGL071W	chromosome segregation
YGL075C	cytoskeleton
YGL075C	microtubule organizing center
YGL075C	cytoskeleton organization
YGL086W	chromosome segregation
YGL093W	cytoskeleton
YGL093W	microtubule organizing center
YGL093W	cytoskeletal protein binding
YGL093W	chromosome segregation
YGL093W	cytoskeleton organization
YGL106W	cytoskeleton
YGL106W	cytoskeletal protein binding
YGL106W	cytokinesis
YGL106W	cytoskeleton organization
YGL116W	chromosome segregation
YGL127C	chromosome segregation
YGL150C	chromosome segregation
YGL160W	cytoskeleton organization
YGL170C	cytoskeleton
YGL170C	microtubule organizing center
YGL174W	cytokinesis
YGL181W	cytoskeleton
YGL190C	chromosome segregation
YGL216W	cytoskeleton
YGL216W	chromosome segregation
YGL216W	cytoskeleton organization
YGL249W	chromosome segregation
YGL251C	chromosome segregation
YGR040W	cytokinesis
YGR041W	cytokinesis
YGR058W	cytokinesis
YGR059W	cytoskeleton
YGR063C	chromosome segregation
YGR078C	cytoskeletal protein binding
YGR080W	cytoskeleton
YGR080W	cytoskeletal protein binding
YGR080W	cytoskeleton organization
YGR092W	cytoskeleton
YGR092W	microtubule organizing center
YGR092W	cytokinesis
YGR098C	cytoskeleton
YGR098C	chromosome segregation
YGR098C	cytoskeleton organization
YGR108W	cytoskeleton organization
YGR113W	cytoskeletal protein binding
YGR113W	chromosome segregation
YGR113W	cytoskeleton organization
YGR136W	cytoskeleton
YGR136W	cytoskeleton organization
YGR140W	cytoskeleton
YGR140W	chromosome segregation
YGR140W	cytoskeleton organization
YGR152C	cytokinesis
YGR179C	chromosome segregation
YGR188C	chromosome segregation
YGR198W	cytoskeleton
YGR200C	cytoskeletal protein binding
YGR218W	cytoskeleton
YGR218W	microtubule organizing center
YGR225W	chromosome segregation
YGR238C	cytokinesis
YGR238C	cytoskeleton organization
YGR241C	cytoskeleton
YGR245C	cytoskeleton organization
YGR262C	cytokinesis
YGR275W	chromosome segregation
YHL007C	cytokinesis
YHL027W	cytokinesis
YHR014W	cytoskeleton
YHR014W	chromosome segregation
YHR016C	cytoskeleton
YHR016C	cytoskeletal protein binding
YHR016C	cytoskeleton organization
YHR023W	cytoskeleton
YHR023W	cytokinesis
YHR023W	cytoskeleton organization
YHR030C	cytokinesis
YHR061C	cytoskeleton organization
YHR107C	cytoskeleton
YHR107C	cytokinesis
YHR107C	cytoskeleton organization
YHR114W	cytoskeleton
YHR114W	cytoskeleton organization
YHR115C	chromosome segregation
YHR115C	cytokinesis
YHR115C	cytoskeleton organization
YHR127W	chromosome segregation
YHR127W	cytoskeleton organization
YHR129C	cytoskeleton
YHR129C	microtubule organizing center
YHR129C	chromosome segregation
YHR129C	cytoskeleton organization
YHR153C	chromosome segregation
YHR158C	cytokinesis
YHR158C	cytoskeleton organization
YHR161C	cytoskeleton
YHR172W	cytoskeleton
YHR172W	microtubule organizing center
YHR172W	cytoskeleton organization
YHR191C	chromosome segregation
YHR199C-A	cytoskeleton
YHR199C-A	chromosome segregation
YIL026C	chromosome segregation
YIL031W	chromosome segregation
YIL034C	cytoskeleton
YIL034C	cytoskeletal protein binding
YIL034C	cytoskeleton organization
YIL041W	cytoskeleton organization
YIL062C	cytoskeleton
YIL062C	cytoskeleton organization
YIL072W	chromosome segregation
YIL073C	chromosome segregation
YIL090W	cytoskeleton organization
YIL095W	cytoskeleton
YIL095W	cytoskeleton organization
YIL105C	cytoskeleton organization
YIL106W	cytoskeleton
YIL106W	microtubule organizing center
YIL118W	cytoskeleton organization
YIL126W	chromosome segregation
YIL126W	cytoskeleton organization
YIL132C	chromosome segregation
YIL135C	cytokinesis
YIL135C	cytoskeleton organization
YIL138C	cytoskeleton
YIL138C	cytoskeletal protein binding
YIL138C	cytoskeleton organization
YIL140W	cytoskeleton
YIL140W	cytokinesis
YIL144W	chromosome segregation
YIL144W	cytoskeleton organization
YIL149C	cytoskeleton
YIL149C	microtubule organizing center
YIL149C	cytoskeleton organization
YIL153W	cytoskeleton organization
YIL159W	cytoskeleton organization
YIR003W	cytoskeleton
YIR006C	cytoskeleton
YIR006C	cytokinesis
YIR006C	cytoskeleton organization
YIR010W	cytoskeleton
YIR010W	chromosome segregation
YIR011C	chromosome segregation
YIR025W	chromosome segregation
YJL013C	chromosome segregation
YJL019W	cytoskeleton
YJL019W	microtubule organizing center
YJL019W	chromosome segregation
YJL019W	cytoskeleton organization
YJL020C	cytoskeleton
YJL020C	cytoskeletal protein binding
YJL020C	cytoskeleton organization
YJL030W	chromosome segregation
YJL042W	cytoskeleton
YJL042W	cytoskeleton organization
YJL058C	cytoskeleton organization
YJL074C	chromosome segregation
YJL080C	chromosome segregation
YJL128C	cytoskeleton organization
YJL179W	cytoskeleton organization
YJL187C	cytoskeleton organization
YJL188C	cytokinesis
YJR031C	cytoskeleton organization
YJR053W	cytoskeleton
YJR053W	microtubule organizing center
YJR053W	chromosome segregation
YJR060W	chromosome segregation
YJR065C	cytoskeleton
YJR065C	cytoskeleton organization
YJR068W	chromosome segregation
YJR070C	cytoskeleton organization
YJR072C	chromosome segregation
YJR076C	cytoskeleton
YJR076C	cytokinesis
YJR089W	cytoskeleton
YJR089W	chromosome segregation
YJR089W	cytoskeleton organization
YJR090C	cytoskeleton
YJR092W	cytoskeleton
YJR092W	cytokinesis
YJR092W	cytoskeleton organization
YJR108W	cytoskeleton organization
YJR112W	chromosome segregation
YJR125C	cytoskeleton
YJR125C	cytoskeleton organization
YJR135C	chromosome segregation
YKL007W	cytoskeleton
YKL007W	cytoskeletal protein binding
YKL007W	cytoskeleton organization
YKL013C	cytoskeleton
YKL013C	cytoskeleton organization
YKL042W	cytoskeleton
YKL042W	microtubule organizing center
YKL042W	cytoskeleton organization
YKL048C	cytoskeleton
YKL048C	cytokinesis
YKL048C	cytoskeleton organization
YKL049C	chromosome segregation
YKL051W	cytoskeleton organization
YKL052C	cytoskeletal protein binding
YKL052C	chromosome segregation
YKL052C	cytoskeleton organization
YKL089W	chromosome segregation
YKL089W	cytoskeleton organization
YKL092C	chromosome segregation
YKL092C	cytokinesis
YKL101W	cytoskeleton
YKL129C	cytoskeleton
YKL129C	cytokinesis
YKL138C-A	cytoskeletal protein binding
YKL138C-A	chromosome segregation
YKL138C-A	cytoskeleton organization
YKL193C	chromosome segregation
YKL203C	cytoskeleton organization
YKL222C	cytoskeleton
YKR001C	cytoskeleton
YKR001C	cytoskeleton organization
YKR037C	cytoskeletal protein binding
YKR037C	chromosome segregation
YKR037C	cytoskeleton organization
YKR041W	cytoskeleton
YKR048C	cytoskeleton organization
YKR054C	cytoskeleton
YKR054C	microtubule organizing center
YKR054C	chromosome segregation
YKR054C	cytoskeleton organization
YKR055W	cytoskeleton organization
YKR083C	cytoskeletal protein binding
YKR083C	chromosome segregation
YKR083C	cytoskeleton organization
YKR088C	chromosome segregation
YKR088C	cytoskeleton organization
YKR095W	cytoskeleton
YKR095W	microtubule organizing center
YLL003W	cytoskeleton
YLL003W	microtubule organizing center
YLL003W	cytoskeleton organization
YLL021W	cytokinesis
YLL021W	cytoskeleton organization
YLL038C	cytoskeleton
YLL038C	cytoskeleton organization
YLL049W	cytoskeleton
YLL049W	microtubule organizing center
YLL049W	cytoskeleton organization
YLL050C	cytoskeleton
YLL050C	cytoskeletal protein binding
YLL050C	cytoskeleton organization
YLR006C	cytoskeleton organization
YLR018C	cytoskeleton organization
YLR045C	cytoskeleton
YLR045C	microtubule organizing center
YLR045C	cytoskeletal protein binding
YLR045C	cytoskeleton organization
YLR062C	cytokinesis
YLR074C	cytokinesis
YLR084C	cytokinesis
YLR086W	chromosome segregation
YLR127C	chromosome segregation
YLR144C	cytoskeleton organization
YLR186W	cytoskeleton
YLR200W	cytoskeletal protein binding
YLR206W	cytoskeleton organization
YLR210W	cytoskeleton
YLR210W	microtubule organizing center
YLR210W	cytoskeleton organization
YLR212C	cytoskeleton
YLR212C	microtubule organizing center
YLR212C	cytoskeleton organization
YLR226W	chromosome segregation
YLR227C	cytoskeleton
YLR227C	microtubule organizing center
YLR229C	cytoskeleton
YLR229C	cytoskeleton organization
YLR234W	chromosome segregation
YLR243W	chromosome segregation
YLR254C	cytoskeleton
YLR254C	cytoskeletal protein binding
YLR263W	chromosome segregation
YLR272C	chromosome segregation
YLR313C	cytokinesis
YLR314C	cytoskeleton
YLR314C	cytokinesis
YLR314C	cytoskeleton organization
YLR315W	cytoskeleton
YLR315W	microtubule organizing center
YLR315W	chromosome segregation
YLR319C	cytoskeleton
YLR319C	microtubule organizing center
YLR319C	cytoskeletal protein binding
YLR319C	cytokinesis
YLR319C	cytoskeleton organization
YLR320W	chromosome segregation
YLR321C	chromosome segregation
YLR330W	cytokinesis
YLR337C	cytoskeleton
YLR337C	cytoskeletal protein binding
YLR337C	cytokinesis
YLR337C	cytoskeleton organization
YLR342W	cytoskeleton
YLR353W	cytokinesis
YLR357W	chromosome segregation
YLR370C	cytoskeleton
YLR370C	cytoskeleton organization
YLR381W	chromosome segregation
YLR383W	chromosome segregation
YLR394W	chromosome segregation
YLR429W	cytoskeleton
YLR429W	cytoskeletal protein binding
YLR429W	cytoskeleton organization
YLR457C	cytoskeleton
YLR457C	microtubule organizing center
YLR457C	cytoskeleton organization
YML031W	cytoskeleton
YML031W	microtubule organizing center
YML031W	cytoskeleton organization
YML034W	chromosome segregation
YML064C	cytoskeleton
YML064C	microtubule organizing center
YML064C	chromosome segregation
YML064C	cytoskeleton organization
YML085C	cytoskeleton
YML085C	microtubule organizing center
YML085C	chromosome segregation
YML094W	cytoskeletal protein binding
YML124C	cytoskeleton
YML124C	microtubule organizing center
YML124C	chromosome segregation
YMR001C	cytoskeleton
YMR001C	chromosome segregation
YMR001C	cytoskeleton organization
YMR032W	cytoskeleton
YMR032W	cytoskeletal protein binding
YMR032W	cytokinesis
YMR032W	cytoskeleton organization
YMR044W	chromosome segregation
YMR048W	chromosome segregation
YMR055C	cytoskeleton
YMR055C	microtubule organizing center
YMR055C	chromosome segregation
YMR068W	cytoskeleton organization
YMR076C	chromosome segregation
YMR078C	chromosome segregation
YMR092C	cytoskeleton
YMR092C	cytoskeletal protein binding
YMR092C	cytokinesis
YMR092C	cytoskeleton organization
YMR094W	cytoskeleton organization
YMR109W	cytoskeleton
YMR109W	cytokinesis
YMR117C	chromosome segregation
YMR117C	cytoskeleton organization
YMR129W	cytoskeleton organization
YMR168C	chromosome segregation
YMR168C	cytoskeleton organization
YMR190C	chromosome segregation
YMR198W	cytoskeleton
YMR198W	microtubule organizing center
YMR198W	chromosome segregation
YMR198W	cytoskeleton organization
YMR200W	cytoskeleton organization
YMR276W	cytoskeleton organization
YMR294W	cytoskeleton
YMR294W	microtubule organizing center
YMR294W	cytoskeleton organization
YMR299C	cytoskeleton
YMR311C	chromosome segregation
YNL006W	cytoskeleton organization
YNL012W	cytoskeleton organization
YNL020C	cytoskeleton
YNL020C	cytoskeleton organization
YNL031C	chromosome segregation
YNL032W	cytoskeleton organization
YNL047C	cytoskeleton organization
YNL079C	cytoskeleton
YNL079C	cytoskeletal protein binding
YNL079C	cytoskeleton organization
YNL084C	cytoskeleton
YNL084C	cytokinesis
YNL084C	cytoskeleton organization
YNL090W	cytoskeleton organization
YNL094W	cytoskeleton
YNL094W	cytoskeleton organization
YNL106C	cytoskeleton
YNL110C	cytokinesis
YNL110C	cytoskeleton organization
YNL116W	cytoskeleton
YNL116W	chromosome segregation
YNL116W	cytokinesis
YNL116W	cytoskeleton organization
YNL126W	cytoskeleton
YNL126W	microtubule organizing center
YNL126W	cytoskeleton organization
YNL138W	cytoskeleton
YNL138W	cytoskeletal protein binding
