cluster	ORF	gene_name
transcription_GO_15_2_all	YOL108C	INO4
transcription_GO_15_2_all	YOR047C	STD1
transcription_GO_15_2_all	YOR358W	HAP5
transcription_GO_15_2_all	YPL089C	RLM1
transcription_GO_15_1_all	YAL013W	DEP1
transcription_GO_15_1_all	YBR095C	RXT2
transcription_GO_15_1_all	YDL074C	BRE1
transcription_GO_15_1_all	YDR173C	ARG82
transcription_GO_15_1_all	YDR207C	UME6
transcription_GO_15_1_all	YDR392W	SPT3
transcription_GO_15_1_all	YDR448W	ADA2
transcription_GO_15_1_all	YER111C	SWI4
transcription_GO_15_1_all	YER139C	RTR1
transcription_GO_15_1_all	YER161C	SPT2
transcription_GO_15_1_all	YGL025C	PGD1
transcription_GO_15_1_all	YGL058W	RAD6
transcription_GO_15_1_all	YGL127C	SOH1
transcription_GO_15_1_all	YGL244W	RTF1
transcription_GO_15_1_all	YGR056W	RSC1
transcription_GO_15_1_all	YGR200C	ELP2
transcription_GO_15_1_all	YGR252W	GCN5
transcription_GO_15_1_all	YHR041C	SRB2
transcription_GO_15_1_all	YIL084C	SDS3
transcription_GO_15_1_all	YJL115W	ASF1
transcription_GO_15_1_all	YJL168C	SET2
transcription_GO_15_1_all	YKL032C	IXR1
transcription_GO_15_1_all	YKL110C	KTI12
transcription_GO_15_1_all	YKL139W	CTK1
transcription_GO_15_1_all	YKL160W	ELF1
transcription_GO_15_1_all	YLL002W	RTT109
transcription_GO_15_1_all	YLR055C	SPT8
transcription_GO_15_1_all	YLR418C	CDC73
transcription_GO_15_1_all	YMR075W	RCO1
transcription_GO_15_1_all	YMR263W	SAP30
transcription_GO_15_1_all	YMR312W	ELP6
transcription_GO_15_1_all	YNL097C	PHO23
transcription_GO_15_1_all	YNL136W	EAF7
transcription_GO_15_1_all	YNL199C	GCR2
transcription_GO_15_1_all	YNL278W	CAF120
transcription_GO_15_1_all	YNL298W	CLA4
transcription_GO_15_1_all	YNL330C	RPD3
transcription_GO_15_1_all	YOL004W	SIN3
transcription_GO_15_1_all	YOL012C	HTZ1
transcription_GO_15_1_all	YOR123C	LEO1
transcription_GO_15_1_all	YOR179C	SYC1
transcription_GO_15_1_all	YPL086C	ELP3
transcription_GO_15_1_all	YPL101W	ELP4
transcription_GO_15_1_all	YPL139C	UME1
transcription_GO_15_1_all	YPL181W	CTI6
transcription_GO_15_1_all	YPR023C	EAF3
transcription_GO_30_4_all	YAL051W	OAF1
transcription_GO_30_4_all	YBL021C	HAP3
transcription_GO_30_4_all	YBL103C	RTG3
transcription_GO_30_4_all	YBR034C	HMT1
transcription_GO_30_4_all	YBR083W	TEC1
transcription_GO_30_4_all	YBR289W	SNF5
transcription_GO_30_4_all	YDL056W	MBP1
transcription_GO_30_4_all	YDL080C	THI3
transcription_GO_30_4_all	YDR005C	MAF1
transcription_GO_30_4_all	YDR073W	SNF11
transcription_GO_30_4_all	YDR421W	ARO80
transcription_GO_30_4_all	YDR463W	STP1
transcription_GO_30_4_all	YDR512C	EMI1
transcription_GO_30_4_all	YFL031W	HAC1
transcription_GO_30_4_all	YFL049W	SWP82
transcription_GO_30_4_all	YGL035C	MIG1
transcription_GO_30_4_all	YGL237C	HAP2
transcription_GO_30_4_all	YGL252C	RTG2
transcription_GO_30_4_all	YHL025W	SNF6
transcription_GO_30_4_all	YHR006W	STP2
transcription_GO_30_4_all	YHR167W	THP2
transcription_GO_30_4_all	YHR178W	STB5
transcription_GO_30_4_all	YIL036W	CST6
transcription_GO_30_4_all	YIL131C	FKH1
transcription_GO_30_4_all	YIR018W	YAP5
transcription_GO_30_4_all	YJL140W	RPB4
transcription_GO_30_4_all	YJL176C	SWI3
transcription_GO_30_4_all	YJR066W	TOR1
transcription_GO_30_4_all	YKL020C	SPT23
transcription_GO_30_4_all	YKL109W	HAP4
transcription_GO_30_4_all	YKR048C	NAP1
transcription_GO_30_4_all	YKR082W	NUP133
transcription_GO_30_4_all	YKR095W	MLP1
transcription_GO_30_4_all	YKR099W	BAS1
transcription_GO_30_4_all	YML062C	MFT1
transcription_GO_30_4_all	YML121W	GTR1
transcription_GO_30_4_all	YNL068C	FKH2
transcription_GO_30_4_all	YNL076W	MKS1
transcription_GO_30_4_all	YOL001W	PHO80
transcription_GO_30_4_all	YOL067C	RTG1
transcription_GO_30_4_all	YOL108C	INO4
transcription_GO_30_4_all	YOR047C	STD1
transcription_GO_30_4_all	YOR358W	HAP5
transcription_GO_30_4_all	YPL089C	RLM1
transcription_GO_30_3_all	YAL021C	CCR4
transcription_GO_30_3_all	YCR065W	HCM1
transcription_GO_30_3_all	YDL076C	RXT3
transcription_GO_30_3_all	YDR096W	GIS1
transcription_GO_30_3_all	YDR156W	RPA14
transcription_GO_30_3_all	YDR174W	HMO1
transcription_GO_30_3_all	YDR183W	PLP1
transcription_GO_30_3_all	YDR310C	SUM1
transcription_GO_30_3_all	YDR423C	CAD1
transcription_GO_30_3_all	YGL019W	CKB1
transcription_GO_30_3_all	YGL115W	SNF4
transcription_GO_30_3_all	YGL173C	XRN1
transcription_GO_30_3_all	YGR122W	YGR122W
transcription_GO_30_3_all	YHL020C	OPI1
transcription_GO_30_3_all	YHL027W	RIM101
transcription_GO_30_3_all	YHR206W	SKN7
transcription_GO_30_3_all	YIL035C	CKA1
transcription_GO_30_3_all	YIL153W	RRD1
transcription_GO_30_3_all	YIR023W	DAL81
transcription_GO_30_3_all	YIR033W	MGA2
transcription_GO_30_3_all	YJL103C	GSM1
transcription_GO_30_3_all	YJL148W	RPA34
transcription_GO_30_3_all	YJR060W	CBF1
transcription_GO_30_3_all	YJR119C	JHD2
transcription_GO_30_3_all	YLR113W	HOG1
transcription_GO_30_3_all	YML007W	YAP1
transcription_GO_30_3_all	YML094W	GIM5
transcription_GO_30_3_all	YMR039C	SUB1
transcription_GO_30_3_all	YMR070W	MOT3
transcription_GO_30_3_all	YNL021W	HDA1
transcription_GO_30_3_all	YNL027W	CRZ1
transcription_GO_30_3_all	YNL153C	GIM3
transcription_GO_30_3_all	YNL229C	URE2
transcription_GO_30_3_all	YNL236W	SIN4
transcription_GO_30_3_all	YNL309W	STB1
transcription_GO_30_3_all	YOL006C	TOP1
transcription_GO_30_3_all	YOL116W	MSN1
transcription_GO_30_3_all	YOR039W	CKB2
transcription_GO_30_3_all	YOR061W	CKA2
transcription_GO_30_3_all	YOR064C	YNG1
transcription_GO_30_3_all	YOR113W	AZF1
transcription_GO_30_3_all	YPL254W	HFI1
transcription_GO_30_3_all	YPR030W	CSR2
transcription_GO_30_3_all	YPR065W	ROX1
transcription_GO_30_2_all	YAL013W	DEP1
transcription_GO_30_2_all	YBR095C	RXT2
transcription_GO_30_2_all	YDL074C	BRE1
transcription_GO_30_2_all	YDR173C	ARG82
transcription_GO_30_2_all	YDR207C	UME6
transcription_GO_30_2_all	YDR392W	SPT3
transcription_GO_30_2_all	YDR448W	ADA2
transcription_GO_30_2_all	YER111C	SWI4
transcription_GO_30_2_all	YER139C	RTR1
transcription_GO_30_2_all	YER161C	SPT2
transcription_GO_30_2_all	YGL025C	PGD1
transcription_GO_30_2_all	YGL058W	RAD6
transcription_GO_30_2_all	YGL127C	SOH1
transcription_GO_30_2_all	YGL244W	RTF1
transcription_GO_30_2_all	YGR056W	RSC1
transcription_GO_30_2_all	YGR200C	ELP2
transcription_GO_30_2_all	YGR252W	GCN5
transcription_GO_30_2_all	YHR041C	SRB2
transcription_GO_30_2_all	YIL084C	SDS3
transcription_GO_30_2_all	YJL115W	ASF1
transcription_GO_30_2_all	YJL168C	SET2
transcription_GO_30_2_all	YKL032C	IXR1
transcription_GO_30_2_all	YKL110C	KTI12
transcription_GO_30_2_all	YKL139W	CTK1
transcription_GO_30_2_all	YKL160W	ELF1
transcription_GO_30_2_all	YLL002W	RTT109
transcription_GO_30_2_all	YLR055C	SPT8
transcription_GO_30_2_all	YLR418C	CDC73
transcription_GO_30_2_all	YMR075W	RCO1
transcription_GO_30_2_all	YMR263W	SAP30
transcription_GO_30_2_all	YMR312W	ELP6
transcription_GO_30_2_all	YNL097C	PHO23
transcription_GO_30_2_all	YNL136W	EAF7
transcription_GO_30_2_all	YNL199C	GCR2
transcription_GO_30_2_all	YNL278W	CAF120
transcription_GO_30_2_all	YNL298W	CLA4
transcription_GO_30_2_all	YNL330C	RPD3
transcription_GO_30_2_all	YOL004W	SIN3
transcription_GO_30_2_all	YOL012C	HTZ1
transcription_GO_30_2_all	YOR123C	LEO1
transcription_GO_30_2_all	YOR179C	SYC1
transcription_GO_30_2_all	YPL086C	ELP3
transcription_GO_30_2_all	YPL101W	ELP4
transcription_GO_30_2_all	YPL139C	UME1
transcription_GO_30_2_all	YPL181W	CTI6
transcription_GO_30_2_all	YPR023C	EAF3
transcription_GO_30_1_all	YAL019W	FUN30
transcription_GO_30_1_all	YBL008W	HIR1
transcription_GO_30_1_all	YBR009C	HHF1
transcription_GO_30_1_all	YBR215W	HPC2
transcription_GO_30_1_all	YBR245C	ISW1
transcription_GO_30_1_all	YCL010C	SGF29
transcription_GO_30_1_all	YDL020C	RPN4
transcription_GO_30_1_all	YDL070W	BDF2
transcription_GO_30_1_all	YDL170W	UGA3
transcription_GO_30_1_all	YDR009W	GAL3
transcription_GO_30_1_all	YDR146C	SWI5
transcription_GO_30_1_all	YDR217C	RAD9
transcription_GO_30_1_all	YDR225W	HTA1
transcription_GO_30_1_all	YDR443C	SSN2
transcription_GO_30_1_all	YDR451C	YHP1
transcription_GO_30_1_all	YEL037C	RAD23
transcription_GO_30_1_all	YER051W	JHD1
transcription_GO_30_1_all	YER068W	MOT2
transcription_GO_30_1_all	YER088C	DOT6
transcription_GO_30_1_all	YER162C	RAD4
transcription_GO_30_1_all	YER164W	CHD1
transcription_GO_30_1_all	YER174C	GRX4
transcription_GO_30_1_all	YER177W	BMH1
transcription_GO_30_1_all	YGL043W	DST1
transcription_GO_30_1_all	YGL066W	SGF73
transcription_GO_30_1_all	YGL131C	SNT2
transcription_GO_30_1_all	YGL133W	ITC1
transcription_GO_30_1_all	YGL151W	NUT1
transcription_GO_30_1_all	YGR134W	CAF130
transcription_GO_30_1_all	YGR270W	YTA7
transcription_GO_30_1_all	YGR275W	RTT102
transcription_GO_30_1_all	YHL009C	YAP3
transcription_GO_30_1_all	YIL038C	NOT3
transcription_GO_30_1_all	YIL119C	RPI1
transcription_GO_30_1_all	YJR094C	IME1
transcription_GO_30_1_all	YJR140C	HIR3
transcription_GO_30_1_all	YKL005C	BYE1
transcription_GO_30_1_all	YKL185W	ASH1
transcription_GO_30_1_all	YLL019C	KNS1
transcription_GO_30_1_all	YLR131C	ACE2
transcription_GO_30_1_all	YLR182W	SWI6
transcription_GO_30_1_all	YML051W	GAL80
transcription_GO_30_1_all	YML112W	CTK3
transcription_GO_30_1_all	YMR016C	SOK2
transcription_GO_30_1_all	YMR042W	ARG80
transcription_GO_30_1_all	YMR172W	HOT1
transcription_GO_30_1_all	YMR179W	SPT21
transcription_GO_30_1_all	YMR280C	CAT8
transcription_GO_30_1_all	YNL025C	SSN8
transcription_GO_30_1_all	YNL167C	SKO1
transcription_GO_30_1_all	YNL206C	RTT106
transcription_GO_30_1_all	YNL288W	CAF40
transcription_GO_30_1_all	YNR010W	CSE2
transcription_GO_30_1_all	YOR038C	HIR2
transcription_GO_30_1_all	YOR083W	WHI5
transcription_GO_30_1_all	YOR140W	SFL1
transcription_GO_30_1_all	YOR298C-A	MBF1
transcription_GO_30_1_all	YOR304W	ISW2
transcription_GO_30_1_all	YOR344C	TYE7
transcription_GO_30_1_all	YPL047W	SGF11
transcription_GO_30_1_all	YPL116W	HOS3
transcription_GO_30_1_all	YPL177C	CUP9
transcription_GO_30_1_all	YPL248C	GAL4
transcription_GO_30_1_all	YPR009W	SUT2
transcription_GO_30_1_all	YPR052C	NHP6A
transcription_GO_30_1_all	YPR068C	HOS1
transcription_GO_30_1_all	YPR070W	MED1
transcription_GO_15_6_mut	YAL013W	DEP1
transcription_GO_15_6_mut	YBR095C	RXT2
transcription_GO_15_6_mut	YER139C	RTR1
transcription_GO_15_6_mut	YGL151W	NUT1
transcription_GO_15_6_mut	YIR023W	DAL81
transcription_GO_15_6_mut	YJL103C	GSM1
transcription_GO_15_6_mut	YJL140W	RPB4
transcription_GO_15_6_mut	YJL148W	RPA34
transcription_GO_15_6_mut	YJL176C	SWI3
transcription_GO_15_6_mut	YJR066W	TOR1
transcription_GO_15_6_mut	YKL005C	BYE1
transcription_GO_15_6_mut	YKL185W	ASH1
transcription_GO_15_6_mut	YMR263W	SAP30
transcription_GO_15_6_mut	YMR280C	CAT8
transcription_GO_15_6_mut	YNL027W	CRZ1
transcription_GO_15_6_mut	YNL097C	PHO23
transcription_GO_15_6_mut	YNL236W	SIN4
transcription_GO_15_6_mut	YOL004W	SIN3
transcription_GO_15_6_mut	YOL108C	INO4
transcription_GO_15_5_mut	YAL021C	CCR4
transcription_GO_15_5_mut	YDL020C	RPN4
transcription_GO_15_5_mut	YDR009W	GAL3
transcription_GO_15_5_mut	YDR310C	SUM1
transcription_GO_15_5_mut	YER051W	JHD1
transcription_GO_15_5_mut	YFL031W	HAC1
transcription_GO_15_5_mut	YGL131C	SNT2
transcription_GO_15_5_mut	YIL119C	RPI1
transcription_GO_15_5_mut	YIL153W	RRD1
transcription_GO_15_5_mut	YJR060W	CBF1
transcription_GO_15_5_mut	YKL020C	SPT23
transcription_GO_15_5_mut	YKL032C	IXR1
transcription_GO_15_5_mut	YML007W	YAP1
transcription_GO_15_5_mut	YML051W	GAL80
transcription_GO_15_5_mut	YML094W	GIM5
transcription_GO_15_5_mut	YMR042W	ARG80
transcription_GO_15_5_mut	YMR179W	SPT21
transcription_GO_15_5_mut	YNL206C	RTT106
transcription_GO_15_5_mut	YOL067C	RTG1
transcription_GO_15_5_mut	YOL116W	MSN1
transcription_GO_15_5_mut	YOR047C	STD1
transcription_GO_15_5_mut	YOR140W	SFL1
transcription_GO_15_5_mut	YOR298C-A	MBF1
transcription_GO_15_5_mut	YPL139C	UME1
transcription_GO_15_5_mut	YPL181W	CTI6
transcription_GO_15_5_mut	YPR009W	SUT2
transcription_GO_15_4_mut	YBL021C	HAP3
transcription_GO_15_4_mut	YBL103C	RTG3
transcription_GO_15_4_mut	YBR245C	ISW1
transcription_GO_15_4_mut	YCR065W	HCM1
transcription_GO_15_4_mut	YDL076C	RXT3
transcription_GO_15_4_mut	YDR073W	SNF11
transcription_GO_15_4_mut	YDR096W	GIS1
transcription_GO_15_4_mut	YDR392W	SPT3
transcription_GO_15_4_mut	YDR512C	EMI1
transcription_GO_15_4_mut	YER088C	DOT6
transcription_GO_15_4_mut	YER111C	SWI4
transcription_GO_15_4_mut	YER177W	BMH1
transcription_GO_15_4_mut	YGL237C	HAP2
transcription_GO_15_4_mut	YGL252C	RTG2
transcription_GO_15_4_mut	YGR134W	CAF130
transcription_GO_15_4_mut	YGR275W	RTT102
transcription_GO_15_4_mut	YHR206W	SKN7
transcription_GO_15_4_mut	YJL115W	ASF1
transcription_GO_15_4_mut	YJR119C	JHD2
transcription_GO_15_4_mut	YKR095W	MLP1
transcription_GO_15_4_mut	YLR113W	HOG1
transcription_GO_15_4_mut	YNL076W	MKS1
transcription_GO_15_4_mut	YNL136W	EAF7
transcription_GO_15_4_mut	YNL298W	CLA4
transcription_GO_15_4_mut	YOL001W	PHO80
transcription_GO_15_4_mut	YOL006C	TOP1
transcription_GO_15_4_mut	YOR039W	CKB2
transcription_GO_15_4_mut	YOR113W	AZF1
transcription_GO_15_4_mut	YOR179C	SYC1
transcription_GO_15_4_mut	YOR358W	HAP5
transcription_GO_15_4_mut	YPL177C	CUP9
transcription_GO_15_4_mut	YPR052C	NHP6A
transcription_GO_15_4_mut	YPR065W	ROX1
transcription_GO_15_3_mut	YAL019W	FUN30
transcription_GO_15_3_mut	YBR009C	HHF1
transcription_GO_15_3_mut	YBR215W	HPC2
transcription_GO_15_3_mut	YCL010C	SGF29
transcription_GO_15_3_mut	YDL080C	THI3
transcription_GO_15_3_mut	YDR005C	MAF1
transcription_GO_15_3_mut	YDR173C	ARG82
transcription_GO_15_3_mut	YDR183W	PLP1
transcription_GO_15_3_mut	YDR217C	RAD9
transcription_GO_15_3_mut	YDR451C	YHP1
transcription_GO_15_3_mut	YGL133W	ITC1
transcription_GO_15_3_mut	YGL173C	XRN1
transcription_GO_15_3_mut	YGR200C	ELP2
transcription_GO_15_3_mut	YHL009C	YAP3
transcription_GO_15_3_mut	YHL020C	OPI1
transcription_GO_15_3_mut	YIL036W	CST6
transcription_GO_15_3_mut	YIR033W	MGA2
transcription_GO_15_3_mut	YJR140C	HIR3
transcription_GO_15_3_mut	YKL109W	HAP4
transcription_GO_15_3_mut	YKL160W	ELF1
transcription_GO_15_3_mut	YLL019C	KNS1
transcription_GO_15_3_mut	YMR016C	SOK2
transcription_GO_15_3_mut	YMR172W	HOT1
transcription_GO_15_3_mut	YMR312W	ELP6
transcription_GO_15_3_mut	YNL068C	FKH2
transcription_GO_15_3_mut	YNL199C	GCR2
transcription_GO_15_3_mut	YNL229C	URE2
transcription_GO_15_3_mut	YNL278W	CAF120
transcription_GO_15_3_mut	YNL330C	RPD3
transcription_GO_15_3_mut	YOR038C	HIR2
transcription_GO_15_3_mut	YOR083W	WHI5
transcription_GO_15_3_mut	YOR304W	ISW2
transcription_GO_15_3_mut	YPL086C	ELP3
transcription_GO_15_3_mut	YPL101W	ELP4
transcription_GO_15_3_mut	YPL248C	GAL4
transcription_GO_15_3_mut	YPR030W	CSR2
transcription_GO_15_2_mut	YBL008W	HIR1
transcription_GO_15_2_mut	YBR083W	TEC1
transcription_GO_15_2_mut	YBR289W	SNF5
transcription_GO_15_2_mut	YDL056W	MBP1
transcription_GO_15_2_mut	YDL070W	BDF2
transcription_GO_15_2_mut	YDL074C	BRE1
transcription_GO_15_2_mut	YDR225W	HTA1
transcription_GO_15_2_mut	YDR443C	SSN2
transcription_GO_15_2_mut	YDR448W	ADA2
transcription_GO_15_2_mut	YDR463W	STP1
transcription_GO_15_2_mut	YER068W	MOT2
transcription_GO_15_2_mut	YGL025C	PGD1
transcription_GO_15_2_mut	YGL043W	DST1
transcription_GO_15_2_mut	YGL058W	RAD6
transcription_GO_15_2_mut	YGL244W	RTF1
transcription_GO_15_2_mut	YGR056W	RSC1
transcription_GO_15_2_mut	YGR252W	GCN5
transcription_GO_15_2_mut	YGR270W	YTA7
transcription_GO_15_2_mut	YHL025W	SNF6
transcription_GO_15_2_mut	YHR006W	STP2
transcription_GO_15_2_mut	YHR041C	SRB2
transcription_GO_15_2_mut	YIL084C	SDS3
transcription_GO_15_2_mut	YIL131C	FKH1
transcription_GO_15_2_mut	YKL110C	KTI12
transcription_GO_15_2_mut	YKR099W	BAS1
transcription_GO_15_2_mut	YLL002W	RTT109
transcription_GO_15_2_mut	YLR055C	SPT8
transcription_GO_15_2_mut	YLR131C	ACE2
transcription_GO_15_2_mut	YLR418C	CDC73
transcription_GO_15_2_mut	YML121W	GTR1
transcription_GO_15_2_mut	YNL021W	HDA1
transcription_GO_15_2_mut	YNL167C	SKO1
transcription_GO_15_2_mut	YNL288W	CAF40
transcription_GO_15_2_mut	YNL309W	STB1
transcription_GO_15_2_mut	YOR064C	YNG1
transcription_GO_15_2_mut	YPL254W	HFI1
transcription_GO_15_2_mut	YPR068C	HOS1
transcription_GO_15_2_mut	YPR070W	MED1
transcription_GO_15_1_mut	YAL051W	OAF1
transcription_GO_15_1_mut	YDL170W	UGA3
transcription_GO_15_1_mut	YDR146C	SWI5
transcription_GO_15_1_mut	YDR156W	RPA14
transcription_GO_15_1_mut	YDR174W	HMO1
transcription_GO_15_1_mut	YDR207C	UME6
transcription_GO_15_1_mut	YDR421W	ARO80
transcription_GO_15_1_mut	YDR423C	CAD1
transcription_GO_15_1_mut	YEL037C	RAD23
transcription_GO_15_1_mut	YER161C	SPT2
transcription_GO_15_1_mut	YER162C	RAD4
transcription_GO_15_1_mut	YER164W	CHD1
transcription_GO_15_1_mut	YER174C	GRX4
transcription_GO_15_1_mut	YFL049W	SWP82
transcription_GO_15_1_mut	YGL019W	CKB1
transcription_GO_15_1_mut	YGL035C	MIG1
transcription_GO_15_1_mut	YGL066W	SGF73
transcription_GO_15_1_mut	YGL115W	SNF4
transcription_GO_15_1_mut	YGL127C	SOH1
transcription_GO_15_1_mut	YGR122W	YGR122W
transcription_GO_15_1_mut	YHL027W	RIM101
transcription_GO_15_1_mut	YHR167W	THP2
transcription_GO_15_1_mut	YIL035C	CKA1
transcription_GO_15_1_mut	YIL038C	NOT3
transcription_GO_15_1_mut	YIR018W	YAP5
transcription_GO_15_1_mut	YJL168C	SET2
transcription_GO_15_1_mut	YJR094C	IME1
transcription_GO_15_1_mut	YKL139W	CTK1
transcription_GO_15_1_mut	YKR048C	NAP1
transcription_GO_15_1_mut	YKR082W	NUP133
transcription_GO_15_1_mut	YLR182W	SWI6
transcription_GO_15_1_mut	YML062C	MFT1
transcription_GO_15_1_mut	YML112W	CTK3
transcription_GO_15_1_mut	YMR039C	SUB1
transcription_GO_15_1_mut	YMR070W	MOT3
transcription_GO_15_1_mut	YMR075W	RCO1
transcription_GO_15_1_mut	YNL025C	SSN8
transcription_GO_15_1_mut	YNL153C	GIM3
transcription_GO_15_1_mut	YNR010W	CSE2
transcription_GO_15_1_mut	YOL012C	HTZ1
transcription_GO_15_1_mut	YOR061W	CKA2
transcription_GO_15_1_mut	YOR123C	LEO1
transcription_GO_15_1_mut	YOR344C	TYE7
transcription_GO_15_1_mut	YPL047W	SGF11
transcription_GO_15_1_mut	YPL089C	RLM1
transcription_GO_15_1_mut	YPL116W	HOS3
transcription_GO_15_1_mut	YPR023C	EAF3
transcription_GO_30_5_mut	YBL021C	HAP3
transcription_GO_30_5_mut	YBL103C	RTG3
transcription_GO_30_5_mut	YBR245C	ISW1
transcription_GO_30_5_mut	YCR065W	HCM1
transcription_GO_30_5_mut	YDL076C	RXT3
transcription_GO_30_5_mut	YDR073W	SNF11
transcription_GO_30_5_mut	YDR096W	GIS1
transcription_GO_30_5_mut	YDR392W	SPT3
transcription_GO_30_5_mut	YDR512C	EMI1
transcription_GO_30_5_mut	YER088C	DOT6
transcription_GO_30_5_mut	YER111C	SWI4
transcription_GO_30_5_mut	YER177W	BMH1
transcription_GO_30_5_mut	YGL237C	HAP2
transcription_GO_30_5_mut	YGL252C	RTG2
transcription_GO_30_5_mut	YGR134W	CAF130
transcription_GO_30_5_mut	YGR275W	RTT102
transcription_GO_30_5_mut	YHR206W	SKN7
transcription_GO_30_5_mut	YJL115W	ASF1
transcription_GO_30_5_mut	YJR119C	JHD2
transcription_GO_30_5_mut	YKR095W	MLP1
transcription_GO_30_5_mut	YLR113W	HOG1
transcription_GO_30_5_mut	YNL076W	MKS1
transcription_GO_30_5_mut	YNL136W	EAF7
transcription_GO_30_5_mut	YNL298W	CLA4
transcription_GO_30_5_mut	YOL001W	PHO80
transcription_GO_30_5_mut	YOL006C	TOP1
transcription_GO_30_5_mut	YOR039W	CKB2
transcription_GO_30_5_mut	YOR113W	AZF1
transcription_GO_30_5_mut	YOR179C	SYC1
transcription_GO_30_5_mut	YOR358W	HAP5
transcription_GO_30_5_mut	YPL177C	CUP9
transcription_GO_30_5_mut	YPR052C	NHP6A
transcription_GO_30_5_mut	YPR065W	ROX1
transcription_GO_30_4_mut	YAL019W	FUN30
transcription_GO_30_4_mut	YBR009C	HHF1
transcription_GO_30_4_mut	YBR215W	HPC2
transcription_GO_30_4_mut	YCL010C	SGF29
transcription_GO_30_4_mut	YDL080C	THI3
transcription_GO_30_4_mut	YDR005C	MAF1
transcription_GO_30_4_mut	YDR173C	ARG82
transcription_GO_30_4_mut	YDR183W	PLP1
transcription_GO_30_4_mut	YDR217C	RAD9
transcription_GO_30_4_mut	YDR451C	YHP1
transcription_GO_30_4_mut	YGL133W	ITC1
transcription_GO_30_4_mut	YGL173C	XRN1
transcription_GO_30_4_mut	YGR200C	ELP2
transcription_GO_30_4_mut	YHL009C	YAP3
transcription_GO_30_4_mut	YHL020C	OPI1
transcription_GO_30_4_mut	YIL036W	CST6
transcription_GO_30_4_mut	YIR033W	MGA2
transcription_GO_30_4_mut	YJR140C	HIR3
transcription_GO_30_4_mut	YKL109W	HAP4
transcription_GO_30_4_mut	YKL160W	ELF1
transcription_GO_30_4_mut	YLL019C	KNS1
transcription_GO_30_4_mut	YMR016C	SOK2
transcription_GO_30_4_mut	YMR172W	HOT1
