cluster	query_uniq1	query_ORF1
organelle assembly_GO_30_2	YPT52_sn423	YKR014C
protein targeting	YPT52_sn423	YKR014C
protein targeting_GO_30_4	YPT52_sn423	YKR014C
vacuole	YPT52_sn423	YKR014C
vacuole_GO_30_6	YPT52_sn423	YKR014C
vacuoles	YPT52_sn423	YKR014C
vacuoles_GO_30_4	YPT52_sn423	YKR014C
vesicle organization	YPT52_sn423	YKR014C
vesicle organization_GO_30_2	YPT52_sn423	YKR014C
all_queries	YPT53_sn424	YNL093W
cytoplasmic vesicle	YPT53_sn424	YNL093W
cytoplasmic vesicle_GO_30_1	YPT53_sn424	YNL093W
endocytosis	YPT53_sn424	YNL093W
endocytosis_GO_30_4	YPT53_sn424	YNL093W
endomembrane system	YPT53_sn424	YNL093W
endomembrane system_GO_30_19	YPT53_sn424	YNL093W
endosomal transport	YPT53_sn424	YNL093W
endosomal transport_GO_30_1	YPT53_sn424	YNL093W
Golgi	YPT53_sn424	YNL093W
Golgi and ER	YPT53_sn424	YNL093W
Golgi and ER_GO_30_8	YPT53_sn424	YNL093W
Golgi vesicle transport	YPT53_sn424	YNL093W
Golgi vesicle transport_GO_30_3	YPT53_sn424	YNL093W
Golgi_GO_30_4	YPT53_sn424	YNL093W
GTPase activity	YPT53_sn424	YNL093W
GTPase activity_GO_30_2	YPT53_sn424	YNL093W
protein targeting	YPT53_sn424	YNL093W
protein targeting_GO_30_1	YPT53_sn424	YNL093W
all_queries	YPT6_dma3304	YLR262C
endomembrane system	YPT6_dma3304	YLR262C
endomembrane system_GO_30_3	YPT6_dma3304	YLR262C
endosomal transport	YPT6_dma3304	YLR262C
endosomal transport_GO_30_1	YPT6_dma3304	YLR262C
Golgi	YPT6_dma3304	YLR262C
Golgi and ER	YPT6_dma3304	YLR262C
Golgi and ER_GO_30_13	YPT6_dma3304	YLR262C
Golgi apparatus	YPT6_dma3304	YLR262C
Golgi apparatus_GO_30_2	YPT6_dma3304	YLR262C
Golgi vesicle transport	YPT6_dma3304	YLR262C
Golgi vesicle transport_GO_30_1	YPT6_dma3304	YLR262C
Golgi_GO_30_1	YPT6_dma3304	YLR262C
GTPase activity	YPT6_dma3304	YLR262C
GTPase activity_GO_30_1	YPT6_dma3304	YLR262C
organelle assembly	YPT6_dma3304	YLR262C
organelle assembly_GO_30_1	YPT6_dma3304	YLR262C
protein targeting	YPT6_dma3304	YLR262C
protein targeting_GO_30_1	YPT6_dma3304	YLR262C
vacuole organization	YPT6_dma3304	YLR262C
vacuole organization_GO_30_3	YPT6_dma3304	YLR262C
vacuoles	YPT6_dma3304	YLR262C
vacuoles_GO_30_9	YPT6_dma3304	YLR262C
all_queries	YPT6_sn261	YLR262C
endomembrane system	YPT6_sn261	YLR262C
endomembrane system_GO_30_3	YPT6_sn261	YLR262C
endosomal transport	YPT6_sn261	YLR262C
endosomal transport_GO_30_1	YPT6_sn261	YLR262C
Golgi	YPT6_sn261	YLR262C
Golgi and ER	YPT6_sn261	YLR262C
Golgi and ER_GO_30_13	YPT6_sn261	YLR262C
Golgi apparatus	YPT6_sn261	YLR262C
Golgi apparatus_GO_30_2	YPT6_sn261	YLR262C
Golgi vesicle transport	YPT6_sn261	YLR262C
Golgi vesicle transport_GO_30_1	YPT6_sn261	YLR262C
Golgi_GO_30_1	YPT6_sn261	YLR262C
GTPase activity	YPT6_sn261	YLR262C
GTPase activity_GO_30_1	YPT6_sn261	YLR262C
organelle assembly	YPT6_sn261	YLR262C
organelle assembly_GO_30_1	YPT6_sn261	YLR262C
protein targeting	YPT6_sn261	YLR262C
protein targeting_GO_30_1	YPT6_sn261	YLR262C
vacuole organization	YPT6_sn261	YLR262C
vacuole organization_GO_30_3	YPT6_sn261	YLR262C
vacuoles	YPT6_sn261	YLR262C
vacuoles_GO_30_9	YPT6_sn261	YLR262C
all_queries	YPT7_dma3511	YML001W
endocytosis	YPT7_dma3511	YML001W
endocytosis_GO_30_4	YPT7_dma3511	YML001W
endomembrane system	YPT7_dma3511	YML001W
endomembrane system_GO_30_14	YPT7_dma3511	YML001W
endosomal transport	YPT7_dma3511	YML001W
endosomal transport_GO_30_2	YPT7_dma3511	YML001W
Golgi and ER	YPT7_dma3511	YML001W
Golgi and ER_GO_30_15	YPT7_dma3511	YML001W
GTPase activity	YPT7_dma3511	YML001W
GTPase activity_GO_30_2	YPT7_dma3511	YML001W
membrane fusion	YPT7_dma3511	YML001W
membrane fusion_GO_30_2	YPT7_dma3511	YML001W
mitochondria and respiration	YPT7_dma3511	YML001W
mitochondria and respiration_GO_30_4	YPT7_dma3511	YML001W
mitochondrial envelope	YPT7_dma3511	YML001W
mitochondrial envelope_GO_30_5	YPT7_dma3511	YML001W
mitochondrion	YPT7_dma3511	YML001W
mitochondrion_GO_30_14	YPT7_dma3511	YML001W
organelle fusion	YPT7_dma3511	YML001W
organelle fusion_GO_30_3	YPT7_dma3511	YML001W
organelle inheritance	YPT7_dma3511	YML001W
organelle inheritance_GO_30_1	YPT7_dma3511	YML001W
protein targeting	YPT7_dma3511	YML001W
protein targeting_GO_30_2	YPT7_dma3511	YML001W
regulation of organelle organization	YPT7_dma3511	YML001W
regulation of organelle organization_GO_30_7	YPT7_dma3511	YML001W
vacuole	YPT7_dma3511	YML001W
vacuole organization	YPT7_dma3511	YML001W
vacuole organization_GO_30_2	YPT7_dma3511	YML001W
vacuole_GO_30_2	YPT7_dma3511	YML001W
vacuoles	YPT7_dma3511	YML001W
vacuoles_GO_30_6	YPT7_dma3511	YML001W
all_queries	YPT7_sn542	YML001W
endocytosis	YPT7_sn542	YML001W
endocytosis_GO_30_4	YPT7_sn542	YML001W
endomembrane system	YPT7_sn542	YML001W
endomembrane system_GO_30_14	YPT7_sn542	YML001W
endosomal transport	YPT7_sn542	YML001W
endosomal transport_GO_30_2	YPT7_sn542	YML001W
Golgi and ER	YPT7_sn542	YML001W
Golgi and ER_GO_30_15	YPT7_sn542	YML001W
GTPase activity	YPT7_sn542	YML001W
GTPase activity_GO_30_2	YPT7_sn542	YML001W
membrane fusion	YPT7_sn542	YML001W
membrane fusion_GO_30_2	YPT7_sn542	YML001W
mitochondria and respiration	YPT7_sn542	YML001W
mitochondria and respiration_GO_30_4	YPT7_sn542	YML001W
mitochondrial envelope	YPT7_sn542	YML001W
mitochondrial envelope_GO_30_5	YPT7_sn542	YML001W
mitochondrion	YPT7_sn542	YML001W
mitochondrion_GO_30_14	YPT7_sn542	YML001W
organelle fusion	YPT7_sn542	YML001W
organelle fusion_GO_30_3	YPT7_sn542	YML001W
organelle inheritance	YPT7_sn542	YML001W
organelle inheritance_GO_30_1	YPT7_sn542	YML001W
protein targeting	YPT7_sn542	YML001W
protein targeting_GO_30_2	YPT7_sn542	YML001W
regulation of organelle organization	YPT7_sn542	YML001W
regulation of organelle organization_GO_30_7	YPT7_sn542	YML001W
vacuole	YPT7_sn542	YML001W
vacuole organization	YPT7_sn542	YML001W
vacuole organization_GO_30_2	YPT7_sn542	YML001W
vacuole_GO_30_2	YPT7_sn542	YML001W
vacuoles	YPT7_sn542	YML001W
vacuoles_GO_30_6	YPT7_sn542	YML001W
all_queries	YRA2_sn1917	YKL214C
nuclear transport	YRA2_sn1917	YKL214C
nuclear transport and organization	YRA2_sn1917	YKL214C
nuclear transport and organization_GO_30_4	YRA2_sn1917	YKL214C
nuclear transport_GO_30_1	YRA2_sn1917	YKL214C
nucleobase-containing compound transport	YRA2_sn1917	YKL214C
nucleobase-containing compound transport_GO_30_3	YRA2_sn1917	YKL214C
all_queries	YRB1_tsa582	YDR002W
cell cycle	YRB1_tsa582	YDR002W
cell cycle_GO_30_4	YRB1_tsa582	YDR002W
mitotic cell cycle	YRB1_tsa582	YDR002W
mitotic cell cycle_GO_30_10	YRB1_tsa582	YDR002W
nuclear transport	YRB1_tsa582	YDR002W
nuclear transport and organization	YRB1_tsa582	YDR002W
nuclear transport and organization_GO_30_1	YRB1_tsa582	YDR002W
nuclear transport_GO_30_3	YRB1_tsa582	YDR002W
nucleobase-containing compound transport	YRB1_tsa582	YDR002W
nucleobase-containing compound transport_GO_30_3	YRB1_tsa582	YDR002W
protein targeting	YRB1_tsa582	YDR002W
protein targeting_GO_30_5	YRB1_tsa582	YDR002W
proteolysis involved in cellular protein catabolic process	YRB1_tsa582	YDR002W
proteolysis involved in cellular protein catabolic process_GO_30_2	YRB1_tsa582	YDR002W
all_queries	YRB1_tsq582	YDR002W
cell cycle	YRB1_tsq582	YDR002W
cell cycle_GO_30_4	YRB1_tsq582	YDR002W
mitotic cell cycle	YRB1_tsq582	YDR002W
mitotic cell cycle_GO_30_10	YRB1_tsq582	YDR002W
nuclear transport	YRB1_tsq582	YDR002W
nuclear transport and organization	YRB1_tsq582	YDR002W
nuclear transport and organization_GO_30_3	YRB1_tsq582	YDR002W
nuclear transport_GO_30_3	YRB1_tsq582	YDR002W
nucleobase-containing compound transport	YRB1_tsq582	YDR002W
nucleobase-containing compound transport_GO_30_2	YRB1_tsq582	YDR002W
protein targeting	YRB1_tsq582	YDR002W
protein targeting_GO_30_5	YRB1_tsq582	YDR002W
proteolysis involved in cellular protein catabolic process	YRB1_tsq582	YDR002W
proteolysis involved in cellular protein catabolic process_GO_30_2	YRB1_tsq582	YDR002W
all_queries	YRB2_damp592	YIL063C
chromatin	YRB2_damp592	YIL063C
chromatin organization	YRB2_damp592	YIL063C
chromatin organization_GO_30_9	YRB2_damp592	YIL063C
chromatin_GO_30_14	YRB2_damp592	YIL063C
endomembrane system	YRB2_damp592	YIL063C
endomembrane system_GO_30_8	YRB2_damp592	YIL063C
nuclear transport	YRB2_damp592	YIL063C
nuclear transport and organization	YRB2_damp592	YIL063C
nuclear transport and organization_GO_30_1	YRB2_damp592	YIL063C
nuclear transport_GO_30_1	YRB2_damp592	YIL063C
ribosomal subunit export from nucleus	YRB2_damp592	YIL063C
ribosomes and translation	YRB2_damp592	YIL063C
ribosomes and translation_GO_30_14	YRB2_damp592	YIL063C
all_queries	YRB30_sn3794	YGL164C
all_queries	YRO2_sn659	YBR054W
budding	YRO2_sn659	YBR054W
budding_GO_30_15	YRO2_sn659	YBR054W
cellular bud	YRO2_sn659	YBR054W
cellular bud_GO_30_5	YRO2_sn659	YBR054W
endomembrane system	YRO2_sn659	YBR054W
endomembrane system_GO_30_17	YRO2_sn659	YBR054W
endoplasmic reticulum	YRO2_sn659	YBR054W
endoplasmic reticulum_GO_30_3	YRO2_sn659	YBR054W
ER	YRO2_sn659	YBR054W
ER_GO_30_3	YRO2_sn659	YBR054W
Golgi and ER	YRO2_sn659	YBR054W
Golgi and ER_GO_30_2	YRO2_sn659	YBR054W
mitochondria and respiration	YRO2_sn659	YBR054W
mitochondria and respiration_GO_30_11	YRO2_sn659	YBR054W
mitochondrion	YRO2_sn659	YBR054W
mitochondrion_GO_30_23	YRO2_sn659	YBR054W
all_queries	YSA1_dma271	YBR111C
mitochondria and respiration	YSA1_dma271	YBR111C
mitochondria and respiration_GO_30_1	YSA1_dma271	YBR111C
mitochondrion	YSA1_dma271	YBR111C
mitochondrion_GO_30_10	YSA1_dma271	YBR111C
all_queries	YSA1_sn4312	YBR111C
mitochondria and respiration	YSA1_sn4312	YBR111C
mitochondria and respiration_GO_30_7	YSA1_sn4312	YBR111C
mitochondrion	YSA1_sn4312	YBR111C
mitochondrion_GO_30_4	YSA1_sn4312	YBR111C
all_queries	YSC83_sn3710	YHR017W
mitochondria and respiration	YSC83_sn3710	YHR017W
mitochondria and respiration_GO_30_6	YSC83_sn3710	YHR017W
mitochondrial envelope	YSC83_sn3710	YHR017W
mitochondrial envelope_GO_30_4	YSC83_sn3710	YHR017W
mitochondrion	YSC83_sn3710	YHR017W
mitochondrion_GO_30_20	YSC83_sn3710	YHR017W
all_queries	YSC84_dma2098	YHR016C
cell cortex	YSC84_dma2098	YHR016C
cell cortex_GO_30_2	YSC84_dma2098	YHR016C
cytoskeletal protein binding	YSC84_dma2098	YHR016C
cytoskeleton	YSC84_dma2098	YHR016C
cytoskeleton and microtubules	YSC84_dma2098	YHR016C
cytoskeleton and microtubules_GO_30_12	YSC84_dma2098	YHR016C
cytoskeleton organization	YSC84_dma2098	YHR016C
cytoskeleton_GO_30_6	YSC84_dma2098	YHR016C
endocytosis	YSC84_dma2098	YHR016C
endocytosis_GO_30_3	YSC84_dma2098	YHR016C
Golgi and ER	YSC84_dma2098	YHR016C
Golgi and ER_GO_30_10	YSC84_dma2098	YHR016C
all_queries	YSC84_sn6	YHR016C
cell cortex	YSC84_sn6	YHR016C
cell cortex_GO_30_1	YSC84_sn6	YHR016C
cytoskeletal protein binding	YSC84_sn6	YHR016C
cytoskeleton	YSC84_sn6	YHR016C
cytoskeleton and microtubules	YSC84_sn6	YHR016C
cytoskeleton and microtubules_GO_30_9	YSC84_sn6	YHR016C
cytoskeleton organization	YSC84_sn6	YHR016C
cytoskeleton organization_GO_30_5	YSC84_sn6	YHR016C
cytoskeleton_GO_30_1	YSC84_sn6	YHR016C
endocytosis	YSC84_sn6	YHR016C
endocytosis_GO_30_4	YSC84_sn6	YHR016C
Golgi and ER	YSC84_sn6	YHR016C
Golgi and ER_GO_30_6	YSC84_sn6	YHR016C
all_queries	YSP1_sn2779	YHR155W
cell cortex	YSP1_sn2779	YHR155W
cell cortex_GO_30_2	YSP1_sn2779	YHR155W
endomembrane system	YSP1_sn2779	YHR155W
endomembrane system_GO_30_2	YSP1_sn2779	YHR155W
endoplasmic reticulum	YSP1_sn2779	YHR155W
endoplasmic reticulum_GO_30_2	YSP1_sn2779	YHR155W
ER	YSP1_sn2779	YHR155W
ER_GO_30_2	YSP1_sn2779	YHR155W
Golgi and ER	YSP1_sn2779	YHR155W
Golgi and ER_GO_30_5	YSP1_sn2779	YHR155W
lipid transport	YSP1_sn2779	YHR155W
lipid transport_GO_30_1	YSP1_sn2779	YHR155W
lipids	YSP1_sn2779	YHR155W
lipids_GO_30_3	YSP1_sn2779	YHR155W
mitochondria and respiration	YSP1_sn2779	YHR155W
mitochondria and respiration_GO_30_19	YSP1_sn2779	YHR155W
mitochondrion	YSP1_sn2779	YHR155W
mitochondrion_GO_30_20	YSP1_sn2779	YHR155W
all_queries	YSP2_dma5264	YDR326C
cell cortex	YSP2_dma5264	YDR326C
cell cortex_GO_30_2	YSP2_dma5264	YDR326C
endomembrane system	YSP2_dma5264	YDR326C
endomembrane system_GO_30_7	YSP2_dma5264	YDR326C
endoplasmic reticulum	YSP2_dma5264	YDR326C
ER	YSP2_dma5264	YDR326C
Golgi and ER	YSP2_dma5264	YDR326C
Golgi and ER_GO_30_5	YSP2_dma5264	YDR326C
lipid binding	YSP2_dma5264	YDR326C
lipid binding_GO_30_2	YSP2_dma5264	YDR326C
lipid transport	YSP2_dma5264	YDR326C
lipid transport_GO_30_1	YSP2_dma5264	YDR326C
lipids	YSP2_dma5264	YDR326C
lipids_GO_30_3	YSP2_dma5264	YDR326C
mitochondria and respiration	YSP2_dma5264	YDR326C
mitochondria and respiration_GO_30_17	YSP2_dma5264	YDR326C
mitochondrion	YSP2_dma5264	YDR326C
mitochondrion_GO_30_5	YSP2_dma5264	YDR326C
all_queries	YSP2_sn3152	YDR326C
cell cortex	YSP2_sn3152	YDR326C
cell cortex_GO_30_1	YSP2_sn3152	YDR326C
endomembrane system	YSP2_sn3152	YDR326C
endomembrane system_GO_30_2	YSP2_sn3152	YDR326C
endoplasmic reticulum	YSP2_sn3152	YDR326C
endoplasmic reticulum_GO_30_8	YSP2_sn3152	YDR326C
ER	YSP2_sn3152	YDR326C
ER_GO_30_8	YSP2_sn3152	YDR326C
Golgi and ER	YSP2_sn3152	YDR326C
Golgi and ER_GO_30_24	YSP2_sn3152	YDR326C
lipid binding	YSP2_sn3152	YDR326C
lipid binding_GO_30_2	YSP2_sn3152	YDR326C
lipid transport	YSP2_sn3152	YDR326C
lipid transport_GO_30_1	YSP2_sn3152	YDR326C
lipids	YSP2_sn3152	YDR326C
lipids_GO_30_8	YSP2_sn3152	YDR326C
mitochondria and respiration	YSP2_sn3152	YDR326C
mitochondria and respiration_GO_30_18	YSP2_sn3152	YDR326C
mitochondrion	YSP2_sn3152	YDR326C
mitochondrion_GO_30_6	YSP2_sn3152	YDR326C
all_queries	YSP3_sn948	YOR003W
endomembrane system	YSP3_sn948	YOR003W
endomembrane system_GO_30_21	YSP3_sn948	YOR003W
endoplasmic reticulum	YSP3_sn948	YOR003W
ER	YSP3_sn948	YOR003W
Golgi and ER	YSP3_sn948	YOR003W
Golgi and ER_GO_30_3	YSP3_sn948	YOR003W
all_queries	YSR3_sn2986	YKR053C
all_queries_30_15	YSR3_sn2986	YKR053C
endomembrane system	YSR3_sn2986	YKR053C
endomembrane system_GO_30_17	YSR3_sn2986	YKR053C
endoplasmic reticulum	YSR3_sn2986	YKR053C
endoplasmic reticulum_GO_30_7	YSR3_sn2986	YKR053C
ER	YSR3_sn2986	YKR053C
ER_GO_30_7	YSR3_sn2986	YKR053C
Golgi and ER	YSR3_sn2986	YKR053C
Golgi and ER_GO_30_6	YSR3_sn2986	YKR053C
lipid metabolic process	YSR3_sn2986	YKR053C
lipid metabolic process_GO_30_4	YSR3_sn2986	YKR053C
lipids	YSR3_sn2986	YKR053C
lipids_GO_30_7	YSR3_sn2986	YKR053C
metabolic	YSR3_sn2986	YKR053C
metabolic_GO_30_15	YSR3_sn2986	YKR053C
all_queries	YSW1_dma306	YBR148W
budding	YSW1_dma306	YBR148W
budding_GO_30_3	YSW1_dma306	YBR148W
cell cortex	YSW1_dma306	YBR148W
cell cortex_GO_30_2	YSW1_dma306	YBR148W
cell cycle	YSW1_dma306	YBR148W
cell cycle_GO_30_12	YSW1_dma306	YBR148W
cytoskeleton	YSW1_dma306	YBR148W
cytoskeleton and microtubules	YSW1_dma306	YBR148W
cytoskeleton and microtubules_GO_30_6	YSW1_dma306	YBR148W
cytoskeleton_GO_30_2	YSW1_dma306	YBR148W
meiotic cell cycle	YSW1_dma306	YBR148W
meiotic cell cycle_GO_30_1	YSW1_dma306	YBR148W
sporulation	YSW1_dma306	YBR148W
sporulation_GO_30_4	YSW1_dma306	YBR148W
all_queries	YSY6_sn360	YBR162W-A
endomembrane system	YSY6_sn360	YBR162W-A
endomembrane system_GO_30_19	YSY6_sn360	YBR162W-A
endoplasmic reticulum	YSY6_sn360	YBR162W-A
endoplasmic reticulum_GO_30_13	YSY6_sn360	YBR162W-A
ER	YSY6_sn360	YBR162W-A
ER_GO_30_13	YSY6_sn360	YBR162W-A
Golgi and ER	YSY6_sn360	YBR162W-A
Golgi and ER_GO_30_23	YSY6_sn360	YBR162W-A
all_queries	YTA12_sn2698	YMR089C
Golgi and ER	YTA12_sn2698	YMR089C
Golgi and ER_GO_30_11	YTA12_sn2698	YMR089C
mitochondria and respiration	YTA12_sn2698	YMR089C
mitochondria and respiration_GO_30_12	YTA12_sn2698	YMR089C
mitochondrial envelope	YTA12_sn2698	YMR089C
mitochondrial envelope_GO_30_1	YTA12_sn2698	YMR089C
mitochondrion	YTA12_sn2698	YMR089C
mitochondrion organization	YTA12_sn2698	YMR089C
mitochondrion organization_GO_30_5	YTA12_sn2698	YMR089C
mitochondrion_GO_30_8	YTA12_sn2698	YMR089C
protein maturation	YTA12_sn2698	YMR089C
protein maturation_GO_30_1	YTA12_sn2698	YMR089C
protein targeting	YTA12_sn2698	YMR089C
protein targeting_GO_30_4	YTA12_sn2698	YMR089C
transmembrane transport	YTA12_sn2698	YMR089C
transmembrane transport_GO_30_4	YTA12_sn2698	YMR089C
all_queries	YTA6_dma4813	YPL074W
cell cortex	YTA6_dma4813	YPL074W
cell cortex_GO_30_2	YTA6_dma4813	YPL074W
all_queries	YTA6_sn1085	YPL074W
cell cortex	YTA6_sn1085	YPL074W
cell cortex_GO_30_4	YTA6_sn1085	YPL074W
all_queries	YTA7_dma2009	YGR270W
chromatin	YTA7_dma2009	YGR270W
chromatin binding	YTA7_dma2009	YGR270W
chromatin binding_GO_30_2	YTA7_dma2009	YGR270W
chromatin organization	YTA7_dma2009	YGR270W
chromatin organization_GO_30_9	YTA7_dma2009	YGR270W
chromatin_GO_30_11	YTA7_dma2009	YGR270W
endomembrane system	YTA7_dma2009	YGR270W
endomembrane system_GO_30_7	YTA7_dma2009	YGR270W
endoplasmic reticulum	YTA7_dma2009	YGR270W
endoplasmic reticulum_GO_30_12	YTA7_dma2009	YGR270W
ER	YTA7_dma2009	YGR270W
ER_GO_30_12	YTA7_dma2009	YGR270W
Golgi and ER	YTA7_dma2009	YGR270W
Golgi and ER_GO_30_14	YTA7_dma2009	YGR270W
histone binding	YTA7_dma2009	YGR270W
histone binding_GO_30_1	YTA7_dma2009	YGR270W
invasive growth in response to glucose limitation	YTA7_dma2009	YGR270W
invasive growth in response to glucose limitation_GO_30_1	YTA7_dma2009	YGR270W
transcription	YTA7_dma2009	YGR270W
transcription and mRNA processing	YTA7_dma2009	YGR270W
transcription and mRNA processing_GO_30_24	YTA7_dma2009	YGR270W
transcription from RNA polymerase II promoter	YTA7_dma2009	YGR270W
transcription from RNA polymerase II promoter_GO_30_9	YTA7_dma2009	YGR270W
transcription_GO_30_7	YTA7_dma2009	YGR270W
all_queries	YTA7_sn1554	YGR270W
chromatin	YTA7_sn1554	YGR270W
chromatin binding	YTA7_sn1554	YGR270W
chromatin binding_GO_30_2	YTA7_sn1554	YGR270W
chromatin organization	YTA7_sn1554	YGR270W
chromatin organization_GO_30_9	YTA7_sn1554	YGR270W
chromatin_GO_30_11	YTA7_sn1554	YGR270W
endomembrane system	YTA7_sn1554	YGR270W
endomembrane system_GO_30_7	YTA7_sn1554	YGR270W
endoplasmic reticulum	YTA7_sn1554	YGR270W
endoplasmic reticulum_GO_30_12	YTA7_sn1554	YGR270W
ER	YTA7_sn1554	YGR270W
ER_GO_30_12	YTA7_sn1554	YGR270W
Golgi and ER	YTA7_sn1554	YGR270W
Golgi and ER_GO_30_14	YTA7_sn1554	YGR270W
histone binding	YTA7_sn1554	YGR270W
histone binding_GO_30_1	YTA7_sn1554	YGR270W
invasive growth in response to glucose limitation	YTA7_sn1554	YGR270W
invasive growth in response to glucose limitation_GO_30_1	YTA7_sn1554	YGR270W
transcription	YTA7_sn1554	YGR270W
transcription and mRNA processing	YTA7_sn1554	YGR270W
transcription and mRNA processing_GO_30_24	YTA7_sn1554	YGR270W
transcription from RNA polymerase II promoter	YTA7_sn1554	YGR270W
transcription from RNA polymerase II promoter_GO_30_9	YTA7_sn1554	YGR270W
transcription_GO_30_7	YTA7_sn1554	YGR270W
all_queries	YUR1_dma2524	YJL139C
cell wall organization or biogenesis	YUR1_dma2524	YJL139C
cell wall organization or biogenesis_GO_30_1	YUR1_dma2524	YJL139C
endomembrane system	YUR1_dma2524	YJL139C
endomembrane system_GO_30_1	YUR1_dma2524	YJL139C
endoplasmic reticulum	YUR1_dma2524	YJL139C
endoplasmic reticulum_GO_30_1	YUR1_dma2524	YJL139C
ER	YUR1_dma2524	YJL139C
ER_GO_30_1	YUR1_dma2524	YJL139C
Golgi	YUR1_dma2524	YJL139C
Golgi and ER	YUR1_dma2524	YJL139C
Golgi and ER_GO_30_21	YUR1_dma2524	YJL139C
Golgi apparatus	YUR1_dma2524	YJL139C
Golgi apparatus_GO_30_3	YUR1_dma2524	YJL139C
Golgi_GO_30_5	YUR1_dma2524	YJL139C
protein glycosylation	YUR1_dma2524	YJL139C
protein glycosylation_GO_30_1	YUR1_dma2524	YJL139C
transferase activity, transferring glycosyl groups	YUR1_dma2524	YJL139C
transferase activity, transferring glycosyl groups_GO_30_1	YUR1_dma2524	YJL139C
all_queries	YUR1_sn865	YJL139C
cell wall organization or biogenesis	YUR1_sn865	YJL139C
cell wall organization or biogenesis_GO_30_1	YUR1_sn865	YJL139C
endomembrane system	YUR1_sn865	YJL139C
endomembrane system_GO_30_1	YUR1_sn865	YJL139C
endoplasmic reticulum	YUR1_sn865	YJL139C
endoplasmic reticulum_GO_30_1	YUR1_sn865	YJL139C
ER	YUR1_sn865	YJL139C
ER_GO_30_1	YUR1_sn865	YJL139C
Golgi	YUR1_sn865	YJL139C
Golgi and ER	YUR1_sn865	YJL139C
Golgi and ER_GO_30_21	YUR1_sn865	YJL139C
Golgi apparatus	YUR1_sn865	YJL139C
Golgi apparatus_GO_30_3	YUR1_sn865	YJL139C
Golgi_GO_30_5	YUR1_sn865	YJL139C
protein glycosylation	YUR1_sn865	YJL139C
protein glycosylation_GO_30_1	YUR1_sn865	YJL139C
transferase activity, transferring glycosyl groups	YUR1_sn865	YJL139C
transferase activity, transferring glycosyl groups_GO_30_1	YUR1_sn865	YJL139C
all_queries	YVC1_sn2444	YOR087W
cellular ion homeostasis	YVC1_sn2444	YOR087W
cellular ion homeostasis_GO_30_2	YVC1_sn2444	YOR087W
transmembrane transporter activity	YVC1_sn2444	YOR087W
transmembrane transporter activity_GO_30_4	YVC1_sn2444	YOR087W
vacuole	YVC1_sn2444	YOR087W
vacuole_GO_30_2	YVC1_sn2444	YOR087W
vacuoles	YVC1_sn2444	YOR087W
vacuoles_GO_30_2	YVC1_sn2444	YOR087W
all_queries	ZDS1_dma3886	YMR273C
budding	ZDS1_dma3886	YMR273C
budding_GO_30_16	ZDS1_dma3886	YMR273C
cell cycle	ZDS1_dma3886	YMR273C
cell cycle_GO_30_12	ZDS1_dma3886	YMR273C
cellular bud	ZDS1_dma3886	YMR273C
cellular bud_GO_30_3	ZDS1_dma3886	YMR273C
chromatin	ZDS1_dma3886	YMR273C
chromatin organization	ZDS1_dma3886	YMR273C
chromatin organization_GO_30_3	ZDS1_dma3886	YMR273C
chromatin_GO_30_10	ZDS1_dma3886	YMR273C
mitotic cell cycle	ZDS1_dma3886	YMR273C
mitotic cell cycle_GO_30_6	ZDS1_dma3886	YMR273C
nuclear transport	ZDS1_dma3886	YMR273C
nuclear transport and organization	ZDS1_dma3886	YMR273C
nuclear transport and organization_GO_30_1	ZDS1_dma3886	YMR273C
nuclear transport_GO_30_1	ZDS1_dma3886	YMR273C
nucleobase-containing compound transport	ZDS1_dma3886	YMR273C
nucleobase-containing compound transport_GO_30_1	ZDS1_dma3886	YMR273C
regulation of cell cycle	ZDS1_dma3886	YMR273C
regulation of cell cycle_GO_30_2	ZDS1_dma3886	YMR273C
site of polarized growth	ZDS1_dma3886	YMR273C
site of polarized growth_GO_30_3	ZDS1_dma3886	YMR273C
all_queries	ZDS1_sn819	YMR273C
budding	ZDS1_sn819	YMR273C
budding_GO_30_16	ZDS1_sn819	YMR273C
cell cycle	ZDS1_sn819	YMR273C
cell cycle_GO_30_12	ZDS1_sn819	YMR273C
cellular bud	ZDS1_sn819	YMR273C
cellular bud_GO_30_3	ZDS1_sn819	YMR273C
chromatin	ZDS1_sn819	YMR273C
chromatin organization	ZDS1_sn819	YMR273C
chromatin organization_GO_30_3	ZDS1_sn819	YMR273C
chromatin_GO_30_10	ZDS1_sn819	YMR273C
mitotic cell cycle	ZDS1_sn819	YMR273C
mitotic cell cycle_GO_30_6	ZDS1_sn819	YMR273C
nuclear transport	ZDS1_sn819	YMR273C
nuclear transport and organization	ZDS1_sn819	YMR273C
nuclear transport and organization_GO_30_1	ZDS1_sn819	YMR273C
nuclear transport_GO_30_1	ZDS1_sn819	YMR273C
nucleobase-containing compound transport	ZDS1_sn819	YMR273C
nucleobase-containing compound transport_GO_30_1	ZDS1_sn819	YMR273C
regulation of cell cycle	ZDS1_sn819	YMR273C
regulation of cell cycle_GO_30_2	ZDS1_sn819	YMR273C
site of polarized growth	ZDS1_sn819	YMR273C
site of polarized growth_GO_30_3	ZDS1_sn819	YMR273C
all_queries	ZDS2_dma3607	YML109W
budding	ZDS2_dma3607	YML109W
budding_GO_30_8	ZDS2_dma3607	YML109W
