cluster	Gene_uniq	Gene.gene_name
histone modification_GO_30_1	YNL136W	EAF7
peptidyl-amino acid modification	YNL136W	EAF7
peptidyl-amino acid modification_GO_30_2	YNL136W	EAF7
transcription	YNL136W	EAF7
transcription and mRNA processing	YNL136W	EAF7
transcription and mRNA processing_GO_30_8	YNL136W	EAF7
transcription from RNA polymerase II promoter	YNL136W	EAF7
transcription from RNA polymerase II promoter_GO_30_4	YNL136W	EAF7
transcription_GO_30_6	YNL136W	EAF7
all_queries	YNL137C_DAmP	NAM9
all_queries_30_83	YNL137C_DAmP	NAM9
mitochondria and respiration	YNL137C_DAmP	NAM9
mitochondria and respiration_GO_30_3	YNL137C_DAmP	NAM9
mitochondrion	YNL137C_DAmP	NAM9
mitochondrion organization	YNL137C_DAmP	NAM9
mitochondrion organization_GO_30_2	YNL137C_DAmP	NAM9
mitochondrion_GO_30_11	YNL137C_DAmP	NAM9
ribosome	YNL137C_DAmP	NAM9
ribosome_GO_30_3	YNL137C_DAmP	NAM9
ribosomes and translation	YNL137C_DAmP	NAM9
ribosomes and translation_GO_30_1	YNL137C_DAmP	NAM9
structural constituent of ribosome	YNL137C_DAmP	NAM9
structural constituent of ribosome_GO_30_1	YNL137C_DAmP	NAM9
all_queries	YNL140C	YNL140C
all_queries_30_2	YNL140C	YNL140C
all_queries	YNL141W	AAH1
all_queries_30_62	YNL141W	AAH1
metabolic	YNL141W	AAH1
metabolic_GO_30_16	YNL141W	AAH1
nucleobase-containing small molecule metabolic process	YNL141W	AAH1
nucleobase-containing small molecule metabolic process_GO_30_1	YNL141W	AAH1
all_queries	YNL142W	MEP2
all_queries_30_40	YNL142W	MEP2
ion transport	YNL142W	MEP2
ion transport_GO_30_1	YNL142W	MEP2
pseudohyphal growth	YNL142W	MEP2
transmembrane transporter activity	YNL142W	MEP2
transmembrane transporter activity_GO_30_3	YNL142W	MEP2
all_queries	YNL143C	YNL143C
all_queries_30_27	YNL143C	YNL143C
all_queries	YNL144C	YNL144C
all_queries_30_23	YNL144C	YNL144C
mitochondria and respiration	YNL144C	YNL144C
mitochondria and respiration_GO_30_7	YNL144C	YNL144C
mitochondrion	YNL144C	YNL144C
mitochondrion_GO_30_9	YNL144C	YNL144C
all_queries	YNL145W	MFA2
all_queries_30_5	YNL145W	MFA2
endomembrane system	YNL145W	MFA2
endomembrane system_GO_30_5	YNL145W	MFA2
endoplasmic reticulum	YNL145W	MFA2
endoplasmic reticulum_GO_30_5	YNL145W	MFA2
ER	YNL145W	MFA2
ER_GO_30_5	YNL145W	MFA2
Golgi and ER	YNL145W	MFA2
Golgi and ER_GO_30_6	YNL145W	MFA2
all_queries	YNL146W	YNL146W
all_queries_30_33	YNL146W	YNL146W
endomembrane system	YNL146W	YNL146W
endomembrane system_GO_30_4	YNL146W	YNL146W
endoplasmic reticulum	YNL146W	YNL146W
endoplasmic reticulum_GO_30_9	YNL146W	YNL146W
ER	YNL146W	YNL146W
ER_GO_30_9	YNL146W	YNL146W
Golgi and ER	YNL146W	YNL146W
Golgi and ER_GO_30_2	YNL146W	YNL146W
all_queries	YNL147W	LSM7
all_queries_30_2	YNL147W	LSM7
mRNA processing	YNL147W	LSM7
mRNA processing_GO_30_1	YNL147W	LSM7
nucleolus	YNL147W	LSM7
nucleolus_GO_30_2	YNL147W	LSM7
ribosomal small subunit biogenesis	YNL147W	LSM7
ribosomes and translation	YNL147W	LSM7
ribosomes and translation_GO_30_3	YNL147W	LSM7
RNA catabolic process	YNL147W	LSM7
RNA catabolic process_GO_30_1	YNL147W	LSM7
RNA processing	YNL147W	LSM7
RNA splicing	YNL147W	LSM7
RNA splicing_GO_30_1	YNL147W	LSM7
rRNA processing	YNL147W	LSM7
rRNA processing_GO_30_1	YNL147W	LSM7
transcription and mRNA processing	YNL147W	LSM7
transcription and mRNA processing_GO_30_5	YNL147W	LSM7
all_queries	YNL153C	GIM3
all_queries_30_3	YNL153C	GIM3
cytoskeletal protein binding	YNL153C	GIM3
cytoskeletal protein binding_GO_30_1	YNL153C	GIM3
cytoskeleton and microtubules	YNL153C	GIM3
cytoskeleton and microtubules_GO_30_5	YNL153C	GIM3
DNA-templated transcription, elongation	YNL153C	GIM3
DNA-templated transcription, elongation_GO_30_1	YNL153C	GIM3
proteolysis involved in cellular protein catabolic process	YNL153C	GIM3
proteolysis involved in cellular protein catabolic process_GO_30_2	YNL153C	GIM3
transcription	YNL153C	GIM3
transcription and mRNA processing	YNL153C	GIM3
transcription and mRNA processing_GO_30_3	YNL153C	GIM3
transcription from RNA polymerase II promoter	YNL153C	GIM3
transcription from RNA polymerase II promoter_GO_30_3	YNL153C	GIM3
transcription_GO_30_7	YNL153C	GIM3
all_queries	YNL154C	YCK2
all_queries_30_6	YNL154C	YCK2
budding	YNL154C	YCK2
budding_GO_30_2	YNL154C	YCK2
cellular bud	YNL154C	YCK2
cellular bud_GO_30_3	YNL154C	YCK2
endocytosis	YNL154C	YCK2
endocytosis_GO_30_1	YNL154C	YCK2
Golgi and ER	YNL154C	YCK2
Golgi and ER_GO_30_5	YNL154C	YCK2
site of polarized growth	YNL154C	YCK2
site of polarized growth_GO_30_1	YNL154C	YCK2
all_queries	YNL155W	CUZ1
all_queries_30_35	YNL155W	CUZ1
proteolysis involved in cellular protein catabolic process	YNL155W	CUZ1
proteolysis involved in cellular protein catabolic process_GO_30_2	YNL155W	CUZ1
all_queries	YNL156C	NSG2
all_queries_30_4	YNL156C	NSG2
endomembrane system	YNL156C	NSG2
endomembrane system_GO_30_5	YNL156C	NSG2
endoplasmic reticulum	YNL156C	NSG2
endoplasmic reticulum_GO_30_9	YNL156C	NSG2
ER	YNL156C	NSG2
ER_GO_30_9	YNL156C	NSG2
Golgi and ER	YNL156C	NSG2
Golgi and ER_GO_30_7	YNL156C	NSG2
lipid metabolic process	YNL156C	NSG2
lipid metabolic process_GO_30_6	YNL156C	NSG2
lipids	YNL156C	NSG2
lipids_GO_30_4	YNL156C	NSG2
metabolic	YNL156C	NSG2
metabolic_GO_30_5	YNL156C	NSG2
all_queries	YNL157W	IGO1
all_queries_30_37	YNL157W	IGO1
all_queries	YNL159C	ASI2
all_queries_30_33	YNL159C	ASI2
endomembrane system	YNL159C	ASI2
endomembrane system_GO_30_4	YNL159C	ASI2
endoplasmic reticulum	YNL159C	ASI2
endoplasmic reticulum_GO_30_9	YNL159C	ASI2
ER	YNL159C	ASI2
ER_GO_30_9	YNL159C	ASI2
Golgi and ER	YNL159C	ASI2
Golgi and ER_GO_30_17	YNL159C	ASI2
proteolysis involved in cellular protein catabolic process	YNL159C	ASI2
proteolysis involved in cellular protein catabolic process_GO_30_1	YNL159C	ASI2
all_queries	YNL161W_DAMP	CBK1
all_queries_30_13	YNL161W_DAMP	CBK1
budding	YNL161W_DAMP	CBK1
budding_GO_30_5	YNL161W_DAMP	CBK1
cell budding	YNL161W_DAMP	CBK1
cell budding_GO_30_1	YNL161W_DAMP	CBK1
cell cortex	YNL161W_DAMP	CBK1
cell wall organization or biogenesis	YNL161W_DAMP	CBK1
cell wall organization or biogenesis_GO_30_1	YNL161W_DAMP	CBK1
cellular bud	YNL161W_DAMP	CBK1
cellular bud_GO_30_1	YNL161W_DAMP	CBK1
cytoskeleton and microtubules	YNL161W_DAMP	CBK1
cytoskeleton and microtubules_GO_30_4	YNL161W_DAMP	CBK1
cytoskeleton organization	YNL161W_DAMP	CBK1
cytoskeleton organization_GO_30_1	YNL161W_DAMP	CBK1
site of polarized growth	YNL161W_DAMP	CBK1
site of polarized growth_GO_30_1	YNL161W_DAMP	CBK1
all_queries	YNL163C	RIA1
all_queries_30_80	YNL163C	RIA1
organelle assembly	YNL163C	RIA1
organelle assembly_GO_30_1	YNL163C	RIA1
ribosomes and translation	YNL163C	RIA1
ribosomes and translation_GO_30_4	YNL163C	RIA1
all_queries	YNL169C	PSD1
all_queries_30_5	YNL169C	PSD1
Golgi and ER	YNL169C	PSD1
Golgi and ER_GO_30_6	YNL169C	PSD1
lipid metabolic process	YNL169C	PSD1
lipid metabolic process_GO_30_6	YNL169C	PSD1
lipids	YNL169C	PSD1
lipids_GO_30_1	YNL169C	PSD1
membrane fusion	YNL169C	PSD1
membrane fusion_GO_30_1	YNL169C	PSD1
metabolic	YNL169C	PSD1
metabolic_GO_30_8	YNL169C	PSD1
mitochondria and respiration	YNL169C	PSD1
mitochondria and respiration_GO_30_8	YNL169C	PSD1
mitochondrial envelope	YNL169C	PSD1
mitochondrial envelope_GO_30_1	YNL169C	PSD1
mitochondrion	YNL169C	PSD1
mitochondrion organization	YNL169C	PSD1
mitochondrion organization_GO_30_1	YNL169C	PSD1
mitochondrion_GO_30_5	YNL169C	PSD1
organelle fusion	YNL169C	PSD1
organelle fusion_GO_30_1	YNL169C	PSD1
regulation of organelle organization	YNL169C	PSD1
regulation of organelle organization_GO_30_3	YNL169C	PSD1
all_queries	YNL181W_DAmP	YNL181W
all_queries_30_66	YNL181W_DAmP	YNL181W
endomembrane system	YNL181W_DAmP	YNL181W
endomembrane system_GO_30_6	YNL181W_DAmP	YNL181W
endoplasmic reticulum	YNL181W_DAmP	YNL181W
endoplasmic reticulum_GO_30_3	YNL181W_DAmP	YNL181W
ER	YNL181W_DAmP	YNL181W
ER_GO_30_3	YNL181W_DAmP	YNL181W
Golgi and ER	YNL181W_DAmP	YNL181W
Golgi and ER_GO_30_14	YNL181W_DAmP	YNL181W
all_queries	YNL181W_DAMP	YNL181W
all_queries_30_66	YNL181W_DAMP	YNL181W
endomembrane system	YNL181W_DAMP	YNL181W
endomembrane system_GO_30_6	YNL181W_DAMP	YNL181W
endoplasmic reticulum	YNL181W_DAMP	YNL181W
endoplasmic reticulum_GO_30_3	YNL181W_DAMP	YNL181W
ER	YNL181W_DAMP	YNL181W
ER_GO_30_3	YNL181W_DAMP	YNL181W
Golgi and ER	YNL181W_DAMP	YNL181W
Golgi and ER_GO_30_14	YNL181W_DAMP	YNL181W
all_queries	YNL187W	SWT21
all_queries_30_74	YNL187W	SWT21
mRNA processing	YNL187W	SWT21
mRNA processing_GO_30_1	YNL187W	SWT21
RNA processing	YNL187W	SWT21
RNA processing_GO_30_1	YNL187W	SWT21
RNA splicing	YNL187W	SWT21
RNA splicing_GO_30_1	YNL187W	SWT21
transcription and mRNA processing	YNL187W	SWT21
transcription and mRNA processing_GO_30_1	YNL187W	SWT21
all_queries	YNL197C	WHI3
all_queries_30_77	YNL197C	WHI3
invasive growth in response to glucose limitation	YNL197C	WHI3
invasive growth in response to glucose limitation_GO_30_1	YNL197C	WHI3
mRNA binding	YNL197C	WHI3
mRNA binding_GO_30_1	YNL197C	WHI3
pseudohyphal growth	YNL197C	WHI3
regulation of translation	YNL197C	WHI3
ribosomes and translation	YNL197C	WHI3
ribosomes and translation_GO_30_2	YNL197C	WHI3
RNA catabolic process	YNL197C	WHI3
RNA catabolic process_GO_30_1	YNL197C	WHI3
transcription and mRNA processing	YNL197C	WHI3
transcription and mRNA processing_GO_30_1	YNL197C	WHI3
all_queries	YNL199C	GCR2
all_queries_30_48	YNL199C	GCR2
carbohydrate metabolic process	YNL199C	GCR2
carbohydrate metabolic process_GO_30_3	YNL199C	GCR2
cofactor metabolic process	YNL199C	GCR2
cofactor metabolic process_GO_30_1	YNL199C	GCR2
endomembrane system	YNL199C	GCR2
endomembrane system_GO_30_7	YNL199C	GCR2
generation of precursor metabolites and energy	YNL199C	GCR2
metabolic	YNL199C	GCR2
metabolic_GO_30_17	YNL199C	GCR2
monocarboxylic acid metabolic process	YNL199C	GCR2
monocarboxylic acid metabolic process_GO_30_1	YNL199C	GCR2
nucleobase-containing small molecule metabolic process	YNL199C	GCR2
nucleobase-containing small molecule metabolic process_GO_30_1	YNL199C	GCR2
transcription	YNL199C	GCR2
transcription and mRNA processing	YNL199C	GCR2
transcription and mRNA processing_GO_30_3	YNL199C	GCR2
transcription factor activity, protein binding	YNL199C	GCR2
transcription factor activity, protein binding_GO_30_1	YNL199C	GCR2
transcription from RNA polymerase II promoter	YNL199C	GCR2
transcription from RNA polymerase II promoter_GO_30_4	YNL199C	GCR2
transcription_GO_30_4	YNL199C	GCR2
all_queries	YNL201C	PSY2
all_queries_30_32	YNL201C	PSY2
budding	YNL201C	PSY2
budding_GO_30_9	YNL201C	PSY2
cell cycle	YNL201C	PSY2
cell cycle_GO_30_9	YNL201C	PSY2
cellular response to DNA damage stimulus	YNL201C	PSY2
cellular response to DNA damage stimulus_GO_30_2	YNL201C	PSY2
chromosome	YNL201C	PSY2
chromosome_GO_30_1	YNL201C	PSY2
DNA repair	YNL201C	PSY2
meiotic cell cycle	YNL201C	PSY2
meiotic cell cycle_GO_30_1	YNL201C	PSY2
metabolic	YNL201C	PSY2
metabolic_GO_30_12	YNL201C	PSY2
organelle fission	YNL201C	PSY2
organelle fission_GO_30_2	YNL201C	PSY2
regulation of cell cycle	YNL201C	PSY2
regulation of cell cycle_GO_30_2	YNL201C	PSY2
regulation of DNA metabolic process	YNL201C	PSY2
regulation of DNA metabolic process_GO_30_1	YNL201C	PSY2
regulation of organelle organization	YNL201C	PSY2
regulation of organelle organization_GO_30_2	YNL201C	PSY2
all_queries	YNL206C	RTT106
all_queries_30_2	YNL206C	RTT106
chromatin	YNL206C	RTT106
chromatin organization	YNL206C	RTT106
chromatin organization_GO_30_3	YNL206C	RTT106
chromatin_GO_30_1	YNL206C	RTT106
DNA-templated transcription, elongation	YNL206C	RTT106
DNA-templated transcription, elongation_GO_30_1	YNL206C	RTT106
transcription	YNL206C	RTT106
transcription and mRNA processing	YNL206C	RTT106
transcription and mRNA processing_GO_30_4	YNL206C	RTT106
transcription from RNA polymerase II promoter	YNL206C	RTT106
transcription from RNA polymerase II promoter_GO_30_2	YNL206C	RTT106
transcription_GO_30_4	YNL206C	RTT106
all_queries	YNL215W	IES2
all_queries_30_31	YNL215W	IES2
chromosome	YNL215W	IES2
chromosome_GO_30_4	YNL215W	IES2
all_queries	YNL216W_DAMP	RAP1
all_queries_30_88	YNL216W_DAMP	RAP1
carbohydrate metabolic process	YNL216W_DAMP	RAP1
carbohydrate metabolic process_GO_30_1	YNL216W_DAMP	RAP1
cellular response to DNA damage stimulus	YNL216W_DAMP	RAP1
cellular response to DNA damage stimulus_GO_30_1	YNL216W_DAMP	RAP1
chromatin	YNL216W_DAMP	RAP1
chromatin binding	YNL216W_DAMP	RAP1
chromatin binding_GO_30_2	YNL216W_DAMP	RAP1
chromatin organization	YNL216W_DAMP	RAP1
chromatin organization_GO_30_2	YNL216W_DAMP	RAP1
chromatin_GO_30_7	YNL216W_DAMP	RAP1
chromosome	YNL216W_DAMP	RAP1
chromosome_GO_30_4	YNL216W_DAMP	RAP1
cofactor metabolic process	YNL216W_DAMP	RAP1
cofactor metabolic process_GO_30_1	YNL216W_DAMP	RAP1
generation of precursor metabolites and energy	YNL216W_DAMP	RAP1
metabolic	YNL216W_DAMP	RAP1
metabolic_GO_30_11	YNL216W_DAMP	RAP1
monocarboxylic acid metabolic process	YNL216W_DAMP	RAP1
monocarboxylic acid metabolic process_GO_30_2	YNL216W_DAMP	RAP1
nucleic acid binding transcription factor activity	YNL216W_DAMP	RAP1
nucleic acid binding transcription factor activity_GO_30_1	YNL216W_DAMP	RAP1
nucleobase-containing small molecule metabolic process	YNL216W_DAMP	RAP1
nucleobase-containing small molecule metabolic process_GO_30_1	YNL216W_DAMP	RAP1
telomere organization	YNL216W_DAMP	RAP1
transcription	YNL216W_DAMP	RAP1
transcription and mRNA processing	YNL216W_DAMP	RAP1
transcription and mRNA processing_GO_30_3	YNL216W_DAMP	RAP1
transcription factor activity, protein binding	YNL216W_DAMP	RAP1
transcription factor activity, protein binding_GO_30_1	YNL216W_DAMP	RAP1
transcription from RNA polymerase II promoter	YNL216W_DAMP	RAP1
transcription from RNA polymerase II promoter_GO_30_5	YNL216W_DAMP	RAP1
transcription_GO_30_1	YNL216W_DAMP	RAP1
all_queries	YNL219C	ALG9
all_queries_30_76	YNL219C	ALG9
endomembrane system	YNL219C	ALG9
endomembrane system_GO_30_8	YNL219C	ALG9
endoplasmic reticulum	YNL219C	ALG9
endoplasmic reticulum_GO_30_2	YNL219C	ALG9
ER	YNL219C	ALG9
ER_GO_30_2	YNL219C	ALG9
Golgi and ER	YNL219C	ALG9
Golgi and ER_GO_30_3	YNL219C	ALG9
lipid metabolic process	YNL219C	ALG9
lipid metabolic process_GO_30_1	YNL219C	ALG9
lipids	YNL219C	ALG9
lipids_GO_30_3	YNL219C	ALG9
metabolic	YNL219C	ALG9
metabolic_GO_30_10	YNL219C	ALG9
transferase activity, transferring glycosyl groups	YNL219C	ALG9
all_queries	YNL222W_TSQ905	SSU72
all_queries_30_21	YNL222W_TSQ905	SSU72
DNA-templated transcription, elongation	YNL222W_TSQ905	SSU72
DNA-templated transcription, elongation_GO_30_1	YNL222W_TSQ905	SSU72
mRNA processing	YNL222W_TSQ905	SSU72
RNA processing	YNL222W_TSQ905	SSU72
RNA processing_GO_30_1	YNL222W_TSQ905	SSU72
transcription	YNL222W_TSQ905	SSU72
transcription and mRNA processing	YNL222W_TSQ905	SSU72
transcription and mRNA processing_GO_30_2	YNL222W_TSQ905	SSU72
transcription from RNA polymerase II promoter	YNL222W_TSQ905	SSU72
transcription from RNA polymerase II promoter_GO_30_4	YNL222W_TSQ905	SSU72
transcription_GO_30_3	YNL222W_TSQ905	SSU72
all_queries	YNL223W	ATG4
all_queries_30_13	YNL223W	ATG4
Golgi and ER	YNL223W	ATG4
Golgi and ER_GO_30_3	YNL223W	ATG4
lipids	YNL223W	ATG4
lipids_GO_30_8	YNL223W	ATG4
mitochondria and respiration	YNL223W	ATG4
mitochondria and respiration_GO_30_3	YNL223W	ATG4
mitochondrion organization	YNL223W	ATG4
mitochondrion organization_GO_30_2	YNL223W	ATG4
organelle assembly	YNL223W	ATG4
organelle assembly_GO_30_1	YNL223W	ATG4
protein targeting	YNL223W	ATG4
protein targeting_GO_30_2	YNL223W	ATG4
vacuole organization	YNL223W	ATG4
vacuole organization_GO_30_1	YNL223W	ATG4
vacuoles	YNL223W	ATG4
vacuoles_GO_30_3	YNL223W	ATG4
all_queries	YNL224C	SQS1
all_queries_30_48	YNL224C	SQS1
mRNA processing	YNL224C	SQS1
mRNA processing_GO_30_1	YNL224C	SQS1
nucleolus	YNL224C	SQS1
nucleolus_GO_30_1	YNL224C	SQS1
ribosomal small subunit biogenesis	YNL224C	SQS1
ribosomal small subunit biogenesis_GO_30_1	YNL224C	SQS1
ribosomes and translation	YNL224C	SQS1
ribosomes and translation_GO_30_2	YNL224C	SQS1
RNA processing	YNL224C	SQS1
RNA processing_GO_30_1	YNL224C	SQS1
RNA splicing	YNL224C	SQS1
rRNA processing	YNL224C	SQS1
rRNA processing_GO_30_1	YNL224C	SQS1
transcription and mRNA processing	YNL224C	SQS1
transcription and mRNA processing_GO_30_9	YNL224C	SQS1
all_queries	YNL227C	JJJ1
all_queries_30_62	YNL227C	JJJ1
endocytosis	YNL227C	JJJ1
endocytosis_GO_30_1	YNL227C	JJJ1
Golgi and ER	YNL227C	JJJ1
Golgi and ER_GO_30_1	YNL227C	JJJ1
mitochondria and respiration	YNL227C	JJJ1
mitochondria and respiration_GO_30_1	YNL227C	JJJ1
mitochondrion	YNL227C	JJJ1
mitochondrion_GO_30_6	YNL227C	JJJ1
nuclear transport	YNL227C	JJJ1
nuclear transport and organization	YNL227C	JJJ1
nuclear transport and organization_GO_30_3	YNL227C	JJJ1
nucleolus	YNL227C	JJJ1
nucleolus_GO_30_1	YNL227C	JJJ1
ribosome	YNL227C	JJJ1
ribosome_GO_30_1	YNL227C	JJJ1
ribosomes and translation	YNL227C	JJJ1
ribosomes and translation_GO_30_1	YNL227C	JJJ1
rRNA processing	YNL227C	JJJ1
rRNA processing_GO_30_1	YNL227C	JJJ1
transcription and mRNA processing	YNL227C	JJJ1
transcription and mRNA processing_GO_30_6	YNL227C	JJJ1
all_queries	YNL229C	URE2
all_queries_30_71	YNL229C	URE2
Golgi and ER	YNL229C	URE2
Golgi and ER_GO_30_2	YNL229C	URE2
nuclear transport	YNL229C	URE2
nuclear transport and organization	YNL229C	URE2
nuclear transport and organization_GO_30_1	YNL229C	URE2
protein modification by small protein conjugation or removal	YNL229C	URE2
protein modification by small protein conjugation or removal_GO_30_2	YNL229C	URE2
protein targeting	YNL229C	URE2
protein targeting_GO_30_1	YNL229C	URE2
regulation of transport	YNL229C	URE2
regulation of transport_GO_30_1	YNL229C	URE2
transcription	YNL229C	URE2
transcription and mRNA processing	YNL229C	URE2
transcription and mRNA processing_GO_30_3	YNL229C	URE2
transcription factor activity, protein binding	YNL229C	URE2
transcription factor activity, protein binding_GO_30_1	YNL229C	URE2
transcription_GO_30_7	YNL229C	URE2
all_queries	YNL230C	ELA1
all_queries_30_15	YNL230C	ELA1
protein modification by small protein conjugation or removal	YNL230C	ELA1
protein modification by small protein conjugation or removal_GO_30_1	YNL230C	ELA1
proteolysis involved in cellular protein catabolic process	YNL230C	ELA1
proteolysis involved in cellular protein catabolic process_GO_30_1	YNL230C	ELA1
all_queries	YNL231C	PDR16
all_queries_30_30	YNL231C	PDR16
budding	YNL231C	PDR16
budding_GO_30_6	YNL231C	PDR16
cell cycle	YNL231C	PDR16
cell cycle_GO_30_11	YNL231C	PDR16
ion transport	YNL231C	PDR16
ion transport_GO_30_1	YNL231C	PDR16
lipid metabolic process	YNL231C	PDR16
lipid metabolic process_GO_30_5	YNL231C	PDR16
lipid transport	YNL231C	PDR16
lipids	YNL231C	PDR16
lipids_GO_30_2	YNL231C	PDR16
meiotic cell cycle	YNL231C	PDR16
meiotic cell cycle_GO_30_2	YNL231C	PDR16
metabolic	YNL231C	PDR16
metabolic_GO_30_7	YNL231C	PDR16
regulation of cell cycle	YNL231C	PDR16
regulation of cell cycle_GO_30_1	YNL231C	PDR16
sporulation	YNL231C	PDR16
sporulation_GO_30_3	YNL231C	PDR16
all_queries	YNL233W	BNI4
all_queries_30_66	YNL233W	BNI4
budding	YNL233W	BNI4
budding_GO_30_4	YNL233W	BNI4
cell cortex	YNL233W	BNI4
cell cortex_GO_30_1	YNL233W	BNI4
cell cycle	YNL233W	BNI4
cell cycle_GO_30_8	YNL233W	BNI4
cellular bud	YNL233W	BNI4
cellular bud_GO_30_4	YNL233W	BNI4
cytokinesis	YNL233W	BNI4
cytokinesis_GO_30_1	YNL233W	BNI4
cytoskeleton	YNL233W	BNI4
cytoskeleton and microtubules	YNL233W	BNI4
cytoskeleton and microtubules_GO_30_7	YNL233W	BNI4
cytoskeleton_GO_30_2	YNL233W	BNI4
mitotic cell cycle	YNL233W	BNI4
mitotic cell cycle_GO_30_1	YNL233W	BNI4
site of polarized growth	YNL233W	BNI4
site of polarized growth_GO_30_4	YNL233W	BNI4
all_queries	YNL236W	SIN4
all_queries_30_4	YNL236W	SIN4
transcription	YNL236W	SIN4
transcription and mRNA processing	YNL236W	SIN4
transcription and mRNA processing_GO_30_2	YNL236W	SIN4
transcription from RNA polymerase II promoter	YNL236W	SIN4
transcription from RNA polymerase II promoter_GO_30_3	YNL236W	SIN4
transcription_GO_30_4	YNL236W	SIN4
all_queries	YNL238W	KEX2
all_queries_30_78	YNL238W	KEX2
endomembrane system	YNL238W	KEX2
endomembrane system_GO_30_8	YNL238W	KEX2
Golgi	YNL238W	KEX2
Golgi and ER	YNL238W	KEX2
Golgi and ER_GO_30_14	YNL238W	KEX2
Golgi apparatus	YNL238W	KEX2
Golgi apparatus_GO_30_2	YNL238W	KEX2
Golgi_GO_30_5	YNL238W	KEX2
vacuole	YNL238W	KEX2
vacuole_GO_30_7	YNL238W	KEX2
vacuoles	YNL238W	KEX2
vacuoles_GO_30_4	YNL238W	KEX2
all_queries	YNL242W	ATG2
all_queries_30_57	YNL242W	ATG2
lipid binding	YNL242W	ATG2
lipid binding_GO_30_1	YNL242W	ATG2
lipids	YNL242W	ATG2
lipids_GO_30_8	YNL242W	ATG2
mitochondria and respiration	YNL242W	ATG2
mitochondria and respiration_GO_30_15	YNL242W	ATG2
mitochondrion organization	YNL242W	ATG2
mitochondrion organization_GO_30_2	YNL242W	ATG2
organelle assembly	YNL242W	ATG2
organelle assembly_GO_30_1	YNL242W	ATG2
protein targeting	YNL242W	ATG2
protein targeting_GO_30_1	YNL242W	ATG2
vacuole organization	YNL242W	ATG2
vacuole organization_GO_30_1	YNL242W	ATG2
vacuoles	YNL242W	ATG2
vacuoles_GO_30_3	YNL242W	ATG2
all_queries	YNL245C_DAMP	CWC25
all_queries_30_51	YNL245C_DAMP	CWC25
mRNA processing	YNL245C_DAMP	CWC25
RNA processing	YNL245C_DAMP	CWC25
RNA processing_GO_30_1	YNL245C_DAMP	CWC25
RNA splicing	YNL245C_DAMP	CWC25
transcription and mRNA processing	YNL245C_DAMP	CWC25
transcription and mRNA processing_GO_30_11	YNL245C_DAMP	CWC25
all_queries	YNL246W	VPS75
all_queries_30_85	YNL246W	VPS75
cellular response to DNA damage stimulus	YNL246W	VPS75
cellular response to DNA damage stimulus_GO_30_3	YNL246W	VPS75
chromatin	YNL246W	VPS75
chromatin organization	YNL246W	VPS75
chromatin organization_GO_30_5	YNL246W	VPS75
chromatin_GO_30_7	YNL246W	VPS75
chromosome	YNL246W	VPS75
chromosome_GO_30_3	YNL246W	VPS75
DNA repair	YNL246W	VPS75
DNA repair_GO_30_3	YNL246W	VPS75
histone modification	YNL246W	VPS75
histone modification_GO_30_1	YNL246W	VPS75
peptidyl-amino acid modification	YNL246W	VPS75
regulation of protein modification process	YNL246W	VPS75
regulation of protein modification process_GO_30_2	YNL246W	VPS75
all_queries	YNL249C	MPA43
all_queries_30_57	YNL249C	MPA43
mitochondria and respiration	YNL249C	MPA43
mitochondria and respiration_GO_30_15	YNL249C	MPA43
mitochondrion	YNL249C	MPA43
mitochondrion_GO_30_15	YNL249C	MPA43
all_queries	YNL250W	RAD50
