cluster	Gene_uniq	Gene.gene_name
cytoskeleton and microtubules	YER174C	GRX4
cytoskeleton and microtubules	YER177W	BMH1
cytoskeleton and microtubules	YER179W	DMC1
cytoskeleton and microtubules	YFL008W_TSQ321	SMC1
cytoskeleton and microtubules	YFL008W_TSQ71	SMC1
cytoskeleton and microtubules	YFL039C_TSQ140	ACT1
cytoskeleton and microtubules	YFL039C_TSQ142	ACT1
cytoskeleton and microtubules	YFL039C_TSQ218	ACT1
cytoskeleton and microtubules	YFL039C_TSQ223	ACT1
cytoskeleton and microtubules	YFL039C_TSQ64	ACT1
cytoskeleton and microtubules	YFL039C_TSQ77	ACT1
cytoskeleton and microtubules	YFR003C_DAMP	YPI1
cytoskeleton and microtubules	YFR013W	IOC3
cytoskeleton and microtubules	YFR028C_TSQ416	CDC14
cytoskeleton and microtubules	YFR046C	CNN1
cytoskeleton and microtubules	YGL003C	CDH1
cytoskeleton and microtubules	YGL054C	ERV14
cytoskeleton and microtubules	YGL060W	YBP2
cytoskeleton and microtubules	YGL061C_TSQ239	DUO1
cytoskeleton and microtubules	YGL071W	AFT1
cytoskeleton and microtubules	YGL086W	MAD1
cytoskeleton and microtubules	YGL116W_TSQ368	CDC20
cytoskeleton and microtubules	YGL127C	SOH1
cytoskeleton and microtubules	YGL150C_DAMP	INO80
cytoskeleton and microtubules	YGL160W	AIM14
cytoskeleton and microtubules	YGL170C	SPO74
cytoskeleton and microtubules	YGL174W	BUD13
cytoskeleton and microtubules	YGL181W	GTS1
cytoskeleton and microtubules	YGL190C	CDC55
cytoskeleton and microtubules	YGL216W	KIP3
cytoskeleton and microtubules	YGL249W	ZIP2
cytoskeleton and microtubules	YGL251C	HFM1
cytoskeleton and microtubules	YGR040W	KSS1
cytoskeleton and microtubules	YGR041W	BUD9
cytoskeleton and microtubules	YGR058W	PEF1
cytoskeleton and microtubules	YGR059W	SPR3
cytoskeleton and microtubules	YGR078C	PAC10
cytoskeleton and microtubules	YGR080W	TWF1
cytoskeleton and microtubules	YGR092W	DBF2
cytoskeleton and microtubules	YGR113W_TSQ243	DAM1
cytoskeleton and microtubules	YGR136W	LSB1
cytoskeleton and microtubules	YGR140W_TSQ133	CBF2
cytoskeleton and microtubules	YGR152C	RSR1
cytoskeleton and microtubules	YGR188C	BUB1
cytoskeleton and microtubules	YGR200C	ELP2
cytoskeleton and microtubules	YGR218W_DAMP	CRM1
cytoskeleton and microtubules	YGR225W	AMA1
cytoskeleton and microtubules	YGR238C	KEL2
cytoskeleton and microtubules	YGR241C	YAP1802
cytoskeleton and microtubules	YGR245C_TSQ523	SDA1
cytoskeleton and microtubules	YGR262C	BUD32
cytoskeleton and microtubules	YGR275W	RTT102
cytoskeleton and microtubules	YHL027W	RIM101
cytoskeleton and microtubules	YHR014W	SPO13
cytoskeleton and microtubules	YHR016C	YSC84
cytoskeleton and microtubules	YHR030C	SLT2
cytoskeleton and microtubules	YHR061C	GIC1
cytoskeleton and microtubules	YHR107C_TSQ33	CDC12
cytoskeleton and microtubules	YHR114W	BZZ1
cytoskeleton and microtubules	YHR115C	DMA1
cytoskeleton and microtubules	YHR127W	YHR127W
cytoskeleton and microtubules	YHR129C	ARP1
cytoskeleton and microtubules	YHR153C	SPO16
cytoskeleton and microtubules	YHR158C	KEL1
cytoskeleton and microtubules	YHR161C	YAP1801
cytoskeleton and microtubules	YHR191C	CTF8
cytoskeleton and microtubules	YIL034C	CAP2
cytoskeleton and microtubules	YIL041W	GVP36
cytoskeleton and microtubules	YIL062C_TSQ888	ARC15
cytoskeleton and microtubules	YIL072W	HOP1
cytoskeleton and microtubules	YIL073C	SPO22
cytoskeleton and microtubules	YIL090W	ICE2
cytoskeleton and microtubules	YIL095W	PRK1
cytoskeleton and microtubules	YIL105C	SLM1
cytoskeleton and microtubules	YIL106W_DAMP	MOB1
cytoskeleton and microtubules	YIL132C	CSM2
cytoskeleton and microtubules	YIL135C	VHS2
cytoskeleton and microtubules	YIL138C	TPM2
cytoskeleton and microtubules	YIL140W	AXL2
cytoskeleton and microtubules	YIL149C	MLP2
cytoskeleton and microtubules	YIL153W	RRD1
cytoskeleton and microtubules	YIL159W	BNR1
cytoskeleton and microtubules	YIR003W	AIM21
cytoskeleton and microtubules	YIR006C_DAmP	PAN1
cytoskeleton and microtubules	YIR010W_TSQ435	DSN1
cytoskeleton and microtubules	YIR010W_TSQ436	DSN1
cytoskeleton and microtubules	YIR025W	MND2
cytoskeleton and microtubules	YJL013C	MAD3
cytoskeleton and microtubules	YJL020C	BBC1
cytoskeleton and microtubules	YJL030W	MAD2
cytoskeleton and microtubules	YJL042W	MHP1
cytoskeleton and microtubules	YJL058C	BIT61
cytoskeleton and microtubules	YJL074C_TSQ259	SMC3
cytoskeleton and microtubules	YJL074C_TSQ63	SMC3
cytoskeleton and microtubules	YJL128C	PBS2
cytoskeleton and microtubules	YJL187C	SWE1
cytoskeleton and microtubules	YJR031C	GEA1
cytoskeleton and microtubules	YJR053W	BFA1
cytoskeleton and microtubules	YJR060W	CBF1
cytoskeleton and microtubules	YJR070C	LIA1
cytoskeleton and microtubules	YJR076C_TSQ74	CDC11
cytoskeleton and microtubules	YJR076C_TSQ76	CDC11
cytoskeleton and microtubules	YJR092W	BUD4
cytoskeleton and microtubules	YJR108W	ABM1
cytoskeleton and microtubules	YJR125C	ENT3
cytoskeleton and microtubules	YJR135C	MCM22
cytoskeleton and microtubules	YKL007W	CAP1
cytoskeleton and microtubules	YKL048C	ELM1
cytoskeleton and microtubules	YKL049C_DAMP	CSE4
cytoskeleton and microtubules	YKL051W	SFK1
cytoskeleton and microtubules	YKL092C	BUD2
cytoskeleton and microtubules	YKL101W	HSL1
cytoskeleton and microtubules	YKL129C	MYO3
cytoskeleton and microtubules	YKL193C_DAmP	SDS22
cytoskeleton and microtubules	YKL193C_TSQ572	SDS22
cytoskeleton and microtubules	YKL203C_DAMP	TOR2
cytoskeleton and microtubules	YKL203C_TSQ398	TOR2
cytoskeleton and microtubules	YKL203C_TSQ838	TOR2
cytoskeleton and microtubules	YKL222C	YKL222C
cytoskeleton and microtubules	YKR001C	VPS1
cytoskeleton and microtubules	YKR041W	YKR041W
cytoskeleton and microtubules	YKR048C	NAP1
cytoskeleton and microtubules	YKR054C	DYN1
cytoskeleton and microtubules	YKR055W	RHO4
cytoskeleton and microtubules	YKR088C	TVP38
cytoskeleton and microtubules	YKR095W	MLP1
cytoskeleton and microtubules	YLL003W_TSQ475	SFI1
cytoskeleton and microtubules	YLL021W	SPA2
cytoskeleton and microtubules	YLL038C	ENT4
cytoskeleton and microtubules	YLL049W	LDB18
cytoskeleton and microtubules	YLL050C_TSQ234	COF1
cytoskeleton and microtubules	YLR006C	SSK1
cytoskeleton and microtubules	YLR018C	POM34
cytoskeleton and microtubules	YLR045C_TSQ550	STU2
cytoskeleton and microtubules	YLR084C	RAX2
cytoskeleton and microtubules	YLR144C	ACF2
cytoskeleton and microtubules	YLR186W_DAMP	EMG1
cytoskeleton and microtubules	YLR200W	YKE2
cytoskeleton and microtubules	YLR206W	ENT2
cytoskeleton and microtubules	YLR210W	CLB4
cytoskeleton and microtubules	YLR227C	ADY4
cytoskeleton and microtubules	YLR229C_TSQ29	CDC42
cytoskeleton and microtubules	YLR254C	NDL1
cytoskeleton and microtubules	YLR263W	RED1
cytoskeleton and microtubules	YLR272C_TSQ432	YCS4
cytoskeleton and microtubules	YLR313C	SPH1
cytoskeleton and microtubules	YLR314C_TSQ130	CDC3
cytoskeleton and microtubules	YLR314C_TSQ885	CDC3
cytoskeleton and microtubules	YLR315W	NKP2
cytoskeleton and microtubules	YLR319C	BUD6
cytoskeleton and microtubules	YLR320W	MMS22
cytoskeleton and microtubules	YLR321C_TSQ955	SFH1
cytoskeleton and microtubules	YLR330W	CHS5
cytoskeleton and microtubules	YLR337C	VRP1
cytoskeleton and microtubules	YLR342W	FKS1
cytoskeleton and microtubules	YLR353W	BUD8
cytoskeleton and microtubules	YLR357W	RSC2
cytoskeleton and microtubules	YLR357W_DAMP	RSC2
cytoskeleton and microtubules	YLR370C	ARC18
cytoskeleton and microtubules	YLR381W	CTF3
cytoskeleton and microtubules	YLR383W_TSQ747	SMC6
cytoskeleton and microtubules	YLR394W	CST9
cytoskeleton and microtubules	YLR429W	CRN1
cytoskeleton and microtubules	YML034W	SRC1
cytoskeleton and microtubules	YML094W	GIM5
cytoskeleton and microtubules	YML124C	TUB3
cytoskeleton and microtubules	YMR044W	IOC4
cytoskeleton and microtubules	YMR048W	CSM3
cytoskeleton and microtubules	YMR055C	BUB2
cytoskeleton and microtubules	YMR068W	AVO2
cytoskeleton and microtubules	YMR078C	CTF18
cytoskeleton and microtubules	YMR092C	AIP1
cytoskeleton and microtubules	YMR109W	MYO5
cytoskeleton and microtubules	YMR117C_TSQ303	SPC24
cytoskeleton and microtubules	YMR129W	POM152
cytoskeleton and microtubules	YMR190C	SGS1
cytoskeleton and microtubules	YMR198W	CIK1
cytoskeleton and microtubules	YMR276W	DSK2
cytoskeleton and microtubules	YMR294W	JNM1
cytoskeleton and microtubules	YMR299C	DYN3
cytoskeleton and microtubules	YMR311C	GLC8
cytoskeleton and microtubules	YNL006W_TSQ467	LST8
cytoskeleton and microtubules	YNL012W	SPO1
cytoskeleton and microtubules	YNL020C	ARK1
cytoskeleton and microtubules	YNL031C	HHT2
cytoskeleton and microtubules	YNL032W	SIW14
cytoskeleton and microtubules	YNL047C	SLM2
cytoskeleton and microtubules	YNL079C	TPM1
cytoskeleton and microtubules	YNL090W	RHO2
cytoskeleton and microtubules	YNL094W	APP1
cytoskeleton and microtubules	YNL106C	INP52
cytoskeleton and microtubules	YNL116W	DMA2
cytoskeleton and microtubules	YNL153C	GIM3
cytoskeleton and microtubules	YNL161W_DAMP	CBK1
cytoskeleton and microtubules	YNL233W	BNI4
cytoskeleton and microtubules	YNL271C	BNI1
cytoskeleton and microtubules	YNL273W	TOF1
cytoskeleton and microtubules	YNL289W	PCL1
cytoskeleton and microtubules	YNL290W_DAMP	RFC3
cytoskeleton and microtubules	YNL293W	MSB3
cytoskeleton and microtubules	YNL298W	CLA4
cytoskeleton and microtubules	YNL307C	MCK1
cytoskeleton and microtubules	YNR027W	BUD17
cytoskeleton and microtubules	YNR031C	SSK2
cytoskeleton and microtubules	YNR035C_TSQ470	ARC35
cytoskeleton and microtubules	YOL006C	TOP1
cytoskeleton and microtubules	YOL017W	ESC8
cytoskeleton and microtubules	YOL091W	SPO21
cytoskeleton and microtubules	YOL104C	NDJ1
cytoskeleton and microtubules	YOL112W	MSB4
cytoskeleton and microtubules	YOR014W	RTS1
cytoskeleton and microtubules	YOR026W	BUB3
cytoskeleton and microtubules	YOR035C	SHE4
cytoskeleton and microtubules	YOR043W	WHI2
cytoskeleton and microtubules	YOR058C	ASE1
cytoskeleton and microtubules	YOR094W	ARF3
cytoskeleton and microtubules	YOR109W	INP53
cytoskeleton and microtubules	YOR127W	RGA1
cytoskeleton and microtubules	YOR129C	AFI1
cytoskeleton and microtubules	YOR144C	ELG1
cytoskeleton and microtubules	YOR156C	NFI1
cytoskeleton and microtubules	YOR177C	MPC54
cytoskeleton and microtubules	YOR178C	GAC1
cytoskeleton and microtubules	YOR195W	SLK19
cytoskeleton and microtubules	YOR233W	KIN4
cytoskeleton and microtubules	YOR239W	ABP140
cytoskeleton and microtubules	YOR265W	RBL2
cytoskeleton and microtubules	YOR269W	PAC1
cytoskeleton and microtubules	YOR299W	BUD7
cytoskeleton and microtubules	YOR301W	RAX1
cytoskeleton and microtubules	YOR304C-A	BIL1
cytoskeleton and microtubules	YOR326W_TSQ337	MYO2
cytoskeleton and microtubules	YOR329C_DAMP	SCD5
cytoskeleton and microtubules	YOR349W	CIN1
cytoskeleton and microtubules	YOR367W	SCP1
cytoskeleton and microtubules	YPL008W	CHL1
cytoskeleton and microtubules	YPL017C	IRC15
cytoskeleton and microtubules	YPL018W	CTF19
cytoskeleton and microtubules	YPL115C	BEM3
cytoskeleton and microtubules	YPL137C	GIP3
cytoskeleton and microtubules	YPL152W	RRD2
cytoskeleton and microtubules	YPL155C	KIP2
cytoskeleton and microtubules	YPL158C	AIM44
cytoskeleton and microtubules	YPL161C	BEM4
cytoskeleton and microtubules	YPL174C	NIP100
cytoskeleton and microtubules	YPL192C	PRM3
cytoskeleton and microtubules	YPL200W	CSM4
cytoskeleton and microtubules	YPL204W_DAMP	HRR25
cytoskeleton and microtubules	YPL233W_TSQ450	NSL1
cytoskeleton and microtubules	YPL253C	VIK1
cytoskeleton and microtubules	YPL269W	KAR9
cytoskeleton and microtubules	YPR007C	REC8
cytoskeleton and microtubules	YPR046W	MCM16
cytoskeleton and microtubules	YPR093C	ASR1
cytoskeleton and microtubules	YPR111W	DBF20
cytoskeleton and microtubules	YPR122W	AXL1
cytoskeleton and microtubules	YPR135W	CTF4
cytoskeleton and microtubules	YPR141C	KAR3
cytoskeleton and microtubules	YPR154W	PIN3
cytoskeleton and microtubules	YPR171W	BSP1
cytoskeleton and microtubules	YPR174C	YPR174C
cytoskeleton and microtubules	YPR179C	HDA3
cytoskeleton and microtubules	YPR188C	MLC2
cell cycle	1_YDL155W	CLB3
cell cycle	1_YDR113C	PDS1
cell cycle	1_YGR108W	CLB1
cell cycle	1_YGR109C	CLB6
cell cycle	1_YPR119W	CLB2
cell cycle	1_YPR120C	CLB5
cell cycle	2_YDL155W	CLB3
cell cycle	2_YDR113C	PDS1
cell cycle	2_YGR108W	CLB1
cell cycle	2_YGR109C	CLB6
cell cycle	2_YPR119W	CLB2
cell cycle	2_YPR120C	CLB5
cell cycle	3_YDR113C	PDS1
cell cycle	4_YDR113C	PDS1
cell cycle	YAL018C	LDS1
cell cycle	YAL021C	CCR4
cell cycle	YAL021C_DAMP	CCR4
cell cycle	YAL024C	LTE1
cell cycle	YAL031C	GIP4
cell cycle	YAL034W-A_TSQ235	MTW1
cell cycle	YAL040C	CLN3
cell cycle	YAL041W_TSQ148	CDC24
cell cycle	YAL041W_TSQ149	CDC24
cell cycle	YAL041W_TSQ412	CDC24
cell cycle	YAL056W	GPB2
cell cycle	YAL068C	PAU8
cell cycle	YAR014C	BUD14
cell cycle	YAR018C	KIN3
cell cycle	YBL009W	ALK2
cell cycle	YBL016W	FUS3
cell cycle	YBL023C_TSQ111	MCM2
cell cycle	YBL031W	SHE1
cell cycle	YBL046W	PSY4
cell cycle	YBL047C	EDE1
cell cycle	YBL051C	PIN4
cell cycle	YBL056W	PTC3
cell cycle	YBL058W	SHP1
cell cycle	YBL063W	KIP1
cell cycle	YBL079W	NUP170
cell cycle	YBL105C_TSQ535	PKC1
cell cycle	YBL105C_TSQ539	PKC1
cell cycle	YBR009C	HHF1
cell cycle	YBR010W	HHT1
cell cycle	YBR023C	CHS3
cell cycle	YBR043C	QDR3
cell cycle	YBR045C	GIP1
cell cycle	YBR057C	MUM2
cell cycle	YBR073W	RDH54
cell cycle	YBR087W_TSQ887	RFC5
cell cycle	YBR098W	MMS4
cell cycle	YBR103W	SIF2
cell cycle	YBR107C	IML3
cell cycle	YBR135W_DAmP	CKS1
cell cycle	YBR148W	YSW1
cell cycle	YBR158W	AMN1
cell cycle	YBR160W	CDC28
cell cycle	YBR160W_TSQ175	CDC28
cell cycle	YBR175W	SWD3
cell cycle	YBR180W	DTR1
cell cycle	YBR186W	PCH2
cell cycle	YBR210W	ERV15
cell cycle	YBR211C_TSQ716	AME1
cell cycle	YBR215W	HPC2
cell cycle	YBR245C	ISW1
cell cycle	YBR250W	SPO23
cell cycle	YBR267W	REI1
cell cycle	YBR274W	CHK1
cell cycle	YBR289W	SNF5
cell cycle	YCL014W	BUD3
cell cycle	YCL016C	DCC1
cell cycle	YCL024W	KCC4
cell cycle	YCL029C	BIK1
cell cycle	YCL048W	SPS22
cell cycle	YCL055W	KAR4
cell cycle	YCL061C	MRC1
cell cycle	YCR002C_TSQ84	CDC10
cell cycle	YCR008W	SAT4
cell cycle	YCR045C	RRT12
cell cycle	YCR063W	BUD31
cell cycle	YCR077C	PAT1
cell cycle	YCR086W	CSM1
cell cycle	YCR092C	MSH3
cell cycle	YDL002C	NHP10
cell cycle	YDL003W_TSQ62	MCD1
cell cycle	YDL017W_TSQ131	CDC7
cell cycle	YDL017W_TSQ880	CDC7
cell cycle	YDL028C_TSQ166	MPS1
cell cycle	YDL028C_TSQ169	MPS1
cell cycle	YDL029W_TSQ886	ARP2
cell cycle	YDL056W	MBP1
cell cycle	YDL059C	RAD59
cell cycle	YDL074C	BRE1
cell cycle	YDL083C	RPS16B
cell cycle	YDL089W	NUR1
cell cycle	YDL101C	DUN1
cell cycle	YDL117W	CYK3
cell cycle	YDL126C_TSQ208	CDC48
cell cycle	YDL126C_TSQ209	CDC48
cell cycle	YDL127W	PCL2
cell cycle	YDL134C	PPH21
cell cycle	YDL154W	MSH5
cell cycle	YDL156W	CMR1
cell cycle	YDL179W	PCL9
cell cycle	YDL188C	PPH22
cell cycle	YDL194W	SNF3
cell cycle	YDL222C	FMP45
cell cycle	YDL225W	SHS1
cell cycle	YDL239C	ADY3
cell cycle	YDR002W_TSQ582	YRB1
cell cycle	YDR004W	RAD57
cell cycle	YDR013W_TSQ583	PSF1
cell cycle	YDR014W	RAD61
cell cycle	YDR052C	DBF4
cell cycle	YDR052C_TSQ163	DBF4
cell cycle	YDR075W	PPH3
cell cycle	YDR076W	RAD55
cell cycle	YDR097C	MSH6
cell cycle	YDR099W	BMH2
cell cycle	YDR104C	SPO71
cell cycle	YDR108W	TRS85
cell cycle	YDR110W	FOB1
cell cycle	YDR113C_TSQ862	PDS1
cell cycle	YDR126W	SWF1
cell cycle	YDR130C	FIN1
cell cycle	YDR146C	SWI5
cell cycle	YDR155C	CPR1
cell cycle	YDR159W	SAC3
cell cycle	YDR168W_TSQ315	CDC37
cell cycle	YDR168W_TSQ317	CDC37
cell cycle	YDR180W_TSQ69	SCC2
cell cycle	YDR184C	ATC1
cell cycle	YDR206W	EBS1
cell cycle	YDR207C	UME6
cell cycle	YDR208W_DAmP	MSS4
cell cycle	YDR217C	RAD9
cell cycle	YDR218C	SPR28
cell cycle	YDR245W	MNN10
cell cycle	YDR247W	VHS1
cell cycle	YDR253C	MET32
cell cycle	YDR254W	CHL4
cell cycle	YDR260C	SWM1
cell cycle	YDR273W	DON1
cell cycle	YDR283C	GCN2
cell cycle	YDR285W	ZIP1
cell cycle	YDR309C	GIC2
cell cycle	YDR318W	MCM21
cell cycle	YDR363W	ESC2
cell cycle	YDR363W-A	SEM1
cell cycle	YDR369C	XRS2
cell cycle	YDR386W	MUS81
cell cycle	YDR402C	DIT2
cell cycle	YDR403W	DIT1
cell cycle	YDR409W	SIZ1
cell cycle	YDR419W	RAD30
cell cycle	YDR420W	HKR1
cell cycle	YDR424C	DYN2
cell cycle	YDR439W	LRS4
cell cycle	YDR440W	DOT1
cell cycle	YDR446W	ECM11
cell cycle	YDR451C	YHP1
cell cycle	YDR457W	TOM1
cell cycle	YDR488C	PAC11
cell cycle	YDR506C	GMC1
cell cycle	YDR507C	GIN4
cell cycle	YDR512C	EMI1
cell cycle	YDR516C	EMI2
cell cycle	YDR522C	SPS2
cell cycle	YDR540C	IRC4
cell cycle	YEL061C	CIN8
cell cycle	YER016W	BIM1
cell cycle	YER044C-A	MEI4
cell cycle	YER046W	SPO73
cell cycle	YER089C	PTC2
cell cycle	YER092W	IES5
cell cycle	YER095W	RAD51
cell cycle	YER096W	SHC1
cell cycle	YER106W	MAM1
cell cycle	YER111C	SWI4
cell cycle	YER115C	SPR6
cell cycle	YER133W_DAMP	GLC7
cell cycle	YER149C	PEA2
cell cycle	YER167W	BCK2
cell cycle	YER173W	RAD24
cell cycle	YER177W	BMH1
cell cycle	YER179W	DMC1
cell cycle	YFL003C	MSH4
cell cycle	YFL008W_TSQ321	SMC1
cell cycle	YFL008W_TSQ71	SMC1
cell cycle	YFL009W_TSQ334	CDC4
cell cycle	YFL009W_TSQ415	CDC4
cell cycle	YFL029C_DAmP	CAK1
cell cycle	YFL031W	HAC1
cell cycle	YFL033C	RIM15
cell cycle	YFL039C_TSQ140	ACT1
cell cycle	YFL039C_TSQ142	ACT1
cell cycle	YFL039C_TSQ218	ACT1
cell cycle	YFL039C_TSQ223	ACT1
cell cycle	YFL039C_TSQ64	ACT1
cell cycle	YFL039C_TSQ77	ACT1
cell cycle	YFR003C_DAMP	YPI1
cell cycle	YFR013W	IOC3
cell cycle	YFR028C_TSQ416	CDC14
cell cycle	YFR038W	IRC5
cell cycle	YFR039C	OSW7
cell cycle	YFR040W	SAP155
cell cycle	YFR046C	CNN1
cell cycle	YGL003C	CDH1
cell cycle	YGL021W	ALK1
cell cycle	YGL045W	RIM8
cell cycle	YGL054C	ERV14
cell cycle	YGL058W	RAD6
cell cycle	YGL060W	YBP2
cell cycle	YGL061C_TSQ239	DUO1
cell cycle	YGL071W	AFT1
cell cycle	YGL086W	MAD1
cell cycle	YGL116W_TSQ368	CDC20
cell cycle	YGL127C	SOH1
cell cycle	YGL150C_DAMP	INO80
cell cycle	YGL158W	RCK1
cell cycle	YGL163C	RAD54
cell cycle	YGL170C	SPO74
cell cycle	YGL173C	XRN1
cell cycle	YGL174W	BUD13
cell cycle	YGL175C	SAE2
cell cycle	YGL183C	MND1
cell cycle	YGL190C	CDC55
cell cycle	YGL194C	HOS2
cell cycle	YGL213C	SKI8
cell cycle	YGL216W	KIP3
cell cycle	YGL228W	SHE10
cell cycle	YGL229C	SAP4
cell cycle	YGL249W	ZIP2
cell cycle	YGL251C	HFM1
cell cycle	YGR032W	GSC2
cell cycle	YGR040W	KSS1
cell cycle	YGR041W	BUD9
cell cycle	YGR044C	RME1
cell cycle	YGR058W	PEF1
cell cycle	YGR059W	SPR3
cell cycle	YGR072W	UPF3
cell cycle	YGR092W	DBF2
cell cycle	YGR113W_TSQ243	DAM1
cell cycle	YGR140W_TSQ133	CBF2
cell cycle	YGR152C	RSR1
cell cycle	YGR155W	CYS4
cell cycle	YGR188C	BUB1
cell cycle	YGR225W	AMA1
cell cycle	YGR229C	SMI1
cell cycle	YGR230W	BNS1
cell cycle	YGR238C	KEL2
cell cycle	YGR245C_TSQ523	SDA1
cell cycle	YGR262C	BUD32
cell cycle	YGR275W	RTT102
cell cycle	YHL006C	SHU1
cell cycle	YHL022C	SPO11
cell cycle	YHL023C	NPR3
cell cycle	YHL024W	RIM4
cell cycle	YHL027W	RIM101
cell cycle	YHR014W	SPO13
cell cycle	YHR030C	SLT2
cell cycle	YHR039C	MSC7
cell cycle	YHR061C	GIC1
cell cycle	YHR077C	NMD2
cell cycle	YHR107C_TSQ33	CDC12
cell cycle	YHR115C	DMA1
cell cycle	YHR124W	NDT80
cell cycle	YHR127W	YHR127W
cell cycle	YHR129C	ARP1
cell cycle	YHR139C	SPS100
cell cycle	YHR152W	SPO12
cell cycle	YHR153C	SPO16
cell cycle	YHR154W	RTT107
cell cycle	YHR157W	REC104
cell cycle	YHR158C	KEL1
cell cycle	YHR167W	THP2
cell cycle	YHR184W	SSP1
cell cycle	YHR185C	PFS1
cell cycle	YHR191C	CTF8
cell cycle	YIL017C	VID28
cell cycle	YIL046W_TSQ939	MET30
cell cycle	YIL050W	PCL7
cell cycle	YIL072W	HOP1
cell cycle	YIL073C	SPO22
cell cycle	YIL106W_DAMP	MOB1
cell cycle	YIL112W	HOS4
cell cycle	YIL120W	QDR1
cell cycle	YIL131C	FKH1
cell cycle	YIL132C	CSM2
cell cycle	YIL135C	VHS2
cell cycle	YIL140W	AXL2
cell cycle	YIL150C_TSQ110	MCM10
cell cycle	YIL153W	RRD1
cell cycle	YIR002C	MPH1
cell cycle	YIR006C_DAmP	PAN1
cell cycle	YIR010W_TSQ435	DSN1
cell cycle	YIR010W_TSQ436	DSN1
cell cycle	YIR025W	MND2
cell cycle	YJL013C	MAD3
cell cycle	YJL030W	MAD2
cell cycle	YJL037W	IRC18
cell cycle	YJL038C	LOH1
cell cycle	YJL047C	RTT101
cell cycle	YJL051W	IRC8
cell cycle	YJL074C_TSQ259	SMC3
cell cycle	YJL074C_TSQ63	SMC3
cell cycle	YJL090C_DAmP	DPB11
cell cycle	YJL092W	SRS2
cell cycle	YJL098W	SAP185
cell cycle	YJL106W	IME2
cell cycle	YJL146W	IDS2
cell cycle	YJL168C	SET2
cell cycle	YJL187C	SWE1
cell cycle	YJL194W_TSQ35	CDC6
cell cycle	YJL208C	NUC1
cell cycle	YJR021C	REC107
cell cycle	YJR043C	POL32
cell cycle	YJR053W	BFA1
cell cycle	YJR059W	PTK2
cell cycle	YJR060W	CBF1
cell cycle	YJR066W	TOR1
cell cycle	YJR076C_TSQ74	CDC11
cell cycle	YJR076C_TSQ76	CDC11
cell cycle	YJR092W	BUD4
cell cycle	YJR094C	IME1
cell cycle	YJR106W	ECM27
cell cycle	YJR135C	MCM22
cell cycle	YJR140C	HIR3
cell cycle	YJR144W	MGM101
cell cycle	YKL048C	ELM1
cell cycle	YKL049C_DAMP	CSE4
cell cycle	YKL092C	BUD2
cell cycle	YKL096W	CWP1
cell cycle	YKL101W	HSL1
cell cycle	YKL113C	RAD27
cell cycle	YKL129C	MYO3
cell cycle	YKL185W	ASH1
cell cycle	YKL193C_DAmP	SDS22
cell cycle	YKL193C_TSQ572	SDS22
cell cycle	YKL203C_DAMP	TOR2
cell cycle	YKL203C_TSQ398	TOR2
cell cycle	YKL203C_TSQ838	TOR2
cell cycle	YKR028W	SAP190
cell cycle	YKR029C	SET3
cell cycle	YKR031C	SPO14
cell cycle	YKR038C_DAMP	KAE1
cell cycle	YKR054C	DYN1
cell cycle	YKR072C	SIS2
cell cycle	YKR077W	MSA2
cell cycle	YKR088C	TVP38
cell cycle	YLL003W_TSQ475	SFI1
cell cycle	YLL005C	SPO75
cell cycle	YLL021W	SPA2
cell cycle	YLL039C	UBI4
cell cycle	YLL040C	VPS13
cell cycle	YLL049W	LDB18
cell cycle	YLR028C	ADE16
cell cycle	YLR035C	MLH2
cell cycle	YLR045C_TSQ550	STU2
cell cycle	YLR052W	IES3
cell cycle	YLR054C	OSW2
cell cycle	YLR079W	SIC1
cell cycle	YLR084C	RAX2
cell cycle	YLR103C_TSQ694	CDC45
cell cycle	YLR113W	HOG1
cell cycle	YLR131C	ACE2
cell cycle	YLR135W	SLX4
cell cycle	YLR182W	SWI6
cell cycle	YLR189C	ATG26
cell cycle	YLR210W	CLB4
cell cycle	YLR213C	CRR1
cell cycle	YLR219W	MSC3
cell cycle	YLR229C_TSQ29	CDC42
cell cycle	YLR247C	IRC20
cell cycle	YLR248W	RCK2
cell cycle	YLR263W	RED1
cell cycle	YLR272C_TSQ432	YCS4
cell cycle	YLR288C	MEC3
cell cycle	YLR307W	CDA1
cell cycle	YLR308W	CDA2
cell cycle	YLR313C	SPH1
cell cycle	YLR314C_TSQ130	CDC3
cell cycle	YLR314C_TSQ885	CDC3
cell cycle	YLR315W	NKP2
cell cycle	YLR319C	BUD6
cell cycle	YLR320W	MMS22
cell cycle	YLR321C_TSQ955	SFH1
cell cycle	YLR329W	REC102
cell cycle	YLR330W	CHS5
cell cycle	YLR337C	VRP1
cell cycle	YLR341W	SPO77
cell cycle	YLR343W	GAS2
cell cycle	YLR353W	BUD8
cell cycle	YLR357W	RSC2
cell cycle	YLR357W_DAMP	RSC2
cell cycle	YLR361C	DCR2
cell cycle	YLR376C	PSY3
cell cycle	YLR381W	CTF3
cell cycle	YLR383W_TSQ747	SMC6
